sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	total_copy_ratio	modal_total_cn	expected_total_cn	total_HZ	total_amp	corrected_total_cn	rescaled_total_cn	bi.allelic	copy.ratio	hscr.a1	hscr.a2	modal.a1	modal.a2	expected.a1	expected.a2	subclonal.a1	subclonal.a2	cancer.cell.frac.a1	ccf.ci95.low.a1	ccf.ci95.high.a1	cancer.cell.frac.a2	ccf.ci95.low.a2	ccf.ci95.high.a2	LOH	HZ	SC_HZ	amp.a1	amp.a2	rescaled.cn.a1	rescaled.cn.a2
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	120166033	145416624	102	25250591	0.03158	0.00909018180363607	1.00243	2	2.01211	0	0	2.01211	2.01907375432814	0	1.00243	0.59429	1.41056	0	3	0.26979	2.63806	0	0	1	0.04438	0.98493	0.04	0.01241	0.96703	1	0	0	0	0	0.26979	2.63806
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	145439628	153318622	760	7878994	0.01266	0.00284005680113602	1.09691	3	3	0	0	3	2.96143451265904	0	1.09691	1.00454	1.18928	1	2	1.01275	1.9336	0	0	0.02	0.00421	0.87873	0.94	0.10075	0.98482	0	0	0	0	0	1.01275	1.9336
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	153333216	153362940	5	29724	0.3605	1.00002000040001e-05	2.53839	7	6.2234	0	1	17.3390190376254	17.3390190376254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	153391702	153533990	6	142288	0.20122	5.00010000200004e-05	1.55088	6	5.74357	0	1	7.48941412167128	7.48941412167128	0	1.55088	1.55088	1.55088	3	3	2.88602	2.88602	0	0	0.74	0.01773	0.97522	0.74	0.01773	0.97522	0	0	0	0	0	2.88602	2.88602
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	153580088	158946503	1131	5366415	0.01017	0.00193003860077202	1.07558	3	3	0	0	3	2.74868520089784	0	1.07558	0.9659	1.18527	1	2	0.96191	1.98237	0	0	0.17	0.0064	0.81898	0.92	0.22674	0.98742	0	0	0	0	0	0.96191	1.98237
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	158985719	186141200	1670	27155481	0.00864	0.00977019540390808	1.11058	3	3	0	0	3	3.09778158681635	0	1.11058	1.10958	1.11158	2	2	1.99969	1.99995	1	1	0.54	0.39511	0.6826	0.55	0.40508	0.69256	0	0	0	0	0	1.99969	1.99995
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	186147722	186157077	3	9355	0.37914	0	2.06731	7	5.66895	0	1	12.6403811668112	12.6403811668112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	186266045	201197520	463	14931475	0.01612	0.00537010740214804	1.09055	3	2.99999	0	0	2.99999	2.89799871224642	0	1.09055	1.02522	1.15588	1	2	1.03621	1.89173	0	0	0.12	0.00492	0.82932	0.77	0.1143	0.98039	0	0	0	0	0	1.03621	1.89173
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	201286803	201297926	8	11123	0.21795	0	1.94044	7	6.45437	0	1	11.3749566387689	11.3749566387689	0	1.94044	1.94044	1.94044	4	4	4.15141	4.15141	0	0	0.69	0.01726	0.97489	0.69	0.01726	0.97489	0	0	0	0	0	4.15141	4.15141
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	201332478	205892266	525	4559788	0.01551	0.00164003280065601	1.1176	3	3.00006	0	0	3.00006	3.16780034764915	0	1.1176	1.10824	1.12696	2	2	1.79529	1.9935	0	0	0.54	0.22061	0.84033	0.63	0.31252	0.91621	0	0	0	0	0	1.79529	1.9935
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	205892706	205904885	13	12179	0.14262	0	1.6181	7	6.42364	0	1	8.15987866628392	8.15987866628392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	206141484	208383715	265	2242231	0.02164	0.000810016200324007	1.1077	3	3.00054	0	0	3.00054	3.06905594134649	0	1.1077	1.08422	1.13119	1	2	1.21019	1.89313	0	0	0.42	0.03889	0.8832	0.65	0.15069	0.96603	0	0	0	0	0	1.21019	1.89313
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	209603795	228284889	848	18681094	0.01136	0.00672013440268805	1.0401	2	2.01371	0	0	2.01371	2.39480120740101	0	1.0401	0.81515	1.26505	0	2	0	2.0001	0	0	0.92	0.6204	1	0.32	0.05816	0.59415	1	0	0	0	0	0	2.0001
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	228285353	241731873	703	13446520	0.01205	0.00484009680193604	1.00443	2	2	0	0	2	2.03902211923777	0	1.00443	0.72299	1.28587	0	2	0	2.00229	1	1	NA	NA	NA	0.42	0.19158	0.64485	1	0	0	0	0	0	2.00229
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	241750009	241767721	8	17712	0.18214	1.00002000040001e-05	1.62116	7	6.10604	0	1	8.19039966459565	8.19039966459565	0	1.62116	1.17957	2.06275	1	4	1.7348	3.69557	0	0	0.89	0.01686	0.97539	0.3	0.01513	0.97371	0	0	0	0	0	1.7348	3.69557
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	241850845	245862263	129	4011418	0.03037	0.00144002880057601	1.08456	3	2.97678	0	0	2.97678	2.83825335934208	0	1.08456	0.78636	1.38275	0	3	0.29467	2.71253	0	0	1	0.04119	0.98194	0.91	0.03344	0.97943	1	0	0	0	0	0.29467	2.71253
AC-P05-TP-NT-SM-63B4R-SM-63B4S	1	245912915	249211681	146	3298766	0.02857	0.00119002380047601	1.08511	3	2.98476	0	0	2.98476	2.84373915969222	0	1.08511	1.01856	1.15165	1	2	1.04547	1.81314	0	0	0.09	0.00514	0.87074	0.75	0.07381	0.97873	0	0	0	0	0	1.04547	1.81314
AC-P05-TP-NT-SM-63B4R-SM-63B4S	2	45912	11767158	347	11721246	0.01707	0.00422008440168803	0.9992	2	2	0	0	2	1.98685714499909	0	0.9992	0.9992	0.9992	1	1	1	1	0	0	0.01	0	0.19057	0.01	0	0.19057	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	2	11772136	11774365	3	2229	0.30997	0	1.6896	6	5.4346	0	1	8.87303271180317	8.87303271180317	0	1.6896	1.6896	1.6896	3	3	3.23393	3.23393	0	0	0.44	0.01573	0.97362	0.44	0.01573	0.97362	0	0	0	0	0	3.23393	3.23393
AC-P05-TP-NT-SM-63B4R-SM-63B4S	2	11777941	89037543	3264	77259602	0.00554	0.0278005560111202	0.99513	2	2	0	0	2	1.946262222408	0	0.99513	0.99498	0.99527	1	1	1	1	0	0	0.03	0	0.13857	0.03	0	0.13752	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	2	89157034	89197152	10	40118	0.13567	1.00002000040001e-05	1.34955	5	5.20378	0	0	5.20378	5.48131196804343	0	1.34955	1.34955	1.34955	2	2	2.36848	2.36848	0	0	0.74	0.01949	0.97548	0.74	0.01949	0.97548	0	0	0	0	0	2.36848	2.36848
AC-P05-TP-NT-SM-63B4R-SM-63B4S	2	89247266	242814645	6759	153567379	0.00386	0.0552611052221044	0.99769	2	2	0	0	2	1.97179612949232	0	0.99769	0.99769	0.99769	1	1	1	1	0	0	0.01	0	0.12341	0.01	0	0.12341	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	3	369943	50293687	2898	49923744	0.00598	0.0179603592071841	1.01265	2	2	0	0	2	2.12100989901635	0	1.01265	1.01265	1.01265	1	1	1	1	0	0	0.06	0	0.16762	0.06	0	0.16762	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	3	50294445	51352484	119	1058039	0.0261	0.000380007600152003	0.89452	1	1.00133	0	0	1.00133	0.942759725629086	0	0.89452	0.89452	0.89452	0	0	0.51326	0.51326	0	0	0.53	0.02588	0.96762	0.53	0.02588	0.96762	1	1	0	0	0	0.51326	0.51326
AC-P05-TP-NT-SM-63B4R-SM-63B4S	3	51370636	197765487	5565	146394851	0.00429	0.0526810536210724	1.00579	2	2	0	0	2	2.05258700737632	0	1.00579	1.00579	1.00579	1	1	1	1	0	0	0.03	0	0.12989	0.03	0	0.12989	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	4	59385	87746651	2741	87687266	0.00543	0.0315506310126203	0.89339	1	1	0	0	1	0.931488899455146	0	0.89339	0.77938	1.00739	0	1	0	1	0	0	1	0.8616	1	0.03	0	0.21362	1	0	0	0	0	0	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	4	87754517	87812640	5	58123	0.21226	2.00004000080002e-05	1.49329	6	5.47137	0	0	5.47137	6.9150009540985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	4	87968296	95539248	238	7570952	0.02038	0.00272005440108802	0.98804	2	1.99964	0	0	1.99964	1.87554526880336	0	0.98804	0.98804	0.98804	1	1	1	1	0	0	0.06	0	0.27665	0.06	0	0.27665	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	4	95575700	96052514	11	476814	0.13622	0.000170003400068001	1.42134	6	5.65314	0	0	5.65314	6.19735852647458	0	1.42134	1.42134	1.42134	3	3	2.69344	2.69344	0	0	0.1	0.01282	0.9675	0.1	0.01282	0.9675	0	0	0	0	0	2.69344	2.69344
AC-P05-TP-NT-SM-63B4R-SM-63B4S	4	96075761	140640976	1126	44565215	0.00939	0.0160403208064161	0.99039	2	2	0	0	2	1.89898459757217	0	0.99039	0.99015	0.99062	1	1	1	1	0	0	0.05	0	0.19045	0.05	0	0.18861	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	4	140810361	140811315	4	954	0.24396	0	1.53522	6	5.41858	0	1	7.33321842442888	7.33321842442888	0	1.53522	1.53522	1.53522	3	3	3.37217	3.37217	0	0	0.67	0.02345	0.97476	0.67	0.02345	0.97476	0	0	0	0	0	3.37217	3.37217
AC-P05-TP-NT-SM-63B4R-SM-63B4S	4	141300310	191012705	1245	49712395	0.0091	0.0178903578071561	1.00919	2	2	0	0	2	2.08649922772269	0	1.00919	1.00919	1.00919	1	1	1	1	0	0	0.04	0	0.17748	0.04	0	0.17748	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	143556	1880893	177	1737337	0.02514	0.000630012600252005	1.05127	3	2.60501	0	0	2.60501	2.50621282542129	0	1.05127	1.05127	1.05127	1	1	1.00001	1.00001	0	0	0.25	0.02407	0.53703	0.25	0.02407	0.53703	0	0	0	0	0	1.00001	1.00001
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	2749698	2755148	5	5450	0.24354	0	1.71382	7	5.88163	0	1	9.11460741085878	9.11460741085878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	3600758	139936794	4140	136336036	0.00496	0.0490609812196244	1.00235	2	2	0	0	2	2.01827581973176	0	1.00235	1.00235	1.00235	1	1	1	1	0	0	0.01	0	0.1192	0.01	0	0.1192	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	139939993	139943418	11	3425	0.06924	0	0.72085	1	0.83296	0	0	0.83296	-0.789456541298585	0	0.72085	0.72085	0.72085	0	0	0.00028	0.00028	0	0	1	0.48492	1	1	0.48492	1	1	1	0	0	0	0.00028	0.00028
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	140012002	150867679	736	10855677	0.01182	0.00391007820156403	1.00804	2	2	0	0	2	2.07502891789965	0	1.00804	1.00804	1.00804	1	1	1	1	0	0	0.04	0	0.17487	0.04	0	0.17487	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	150886943	150946862	21	59919	0.09232	2.00004000080002e-05	1.33078	5	5.20417	0	0	5.20417	5.29409656336656	0	1.33078	1.33078	1.33078	2	2	2.45937	2.45937	0	0	0.65	0.02258	0.97437	0.65	0.02258	0.97437	0	0	0	0	0	2.45937	2.45937
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	151043721	175915989	707	24872268	0.0121	0.00895017900358007	1.01082	2	2	0	0	2	2.10275714512404	0	1.01082	1.01082	1.01082	1	1	1	1	0	0	0.05	0	0.23413	0.05	0	0.23413	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	175921042	176936566	207	1015524	0.02318	0.000370007400148003	1.04847	2	2.4996	0	0	2.4996	2.47828511454781	0	1.04847	1.04847	1.04847	1	1	1.15557	1.15557	0	0	0.24	0.01103	0.91925	0.24	0.01103	0.91925	0	0	0	0	0	1.15557	1.15557
AC-P05-TP-NT-SM-63B4R-SM-63B4S	5	176939151	180794756	298	3855605	0.01895	0.00139002780055601	1.02822	2	2.01038	0	0	2.01038	2.27630791983781	0	1.02822	1.02822	1.02822	1	1	1	1	0	0	0.14	0.00364	0.3462	0.14	0.00364	0.3462	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	345890	2838851	62	2492961	0.04788	0.000900018000360007	1.18559	4	3.8913	0	0	3.8913	3.84594501275201	0	1.18559	1.18559	1.18559	2	2	1.86897	1.86897	0	0	0.92	0.05189	0.98177	0.92	0.05189	0.98177	0	0	0	0	0	1.86897	1.86897
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	2890600	10430308	212	7539708	0.02552	0.00271005420108402	1.16844	4	3.92361	0	0	3.92361	3.67488778365193	0	1.16844	0.70949	1.62738	0	4	0	4.0006	0	0	1	0.69224	1	0.13	0.00212	0.62035	1	0	0	0	0	0	4.0006
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	10557115	37452611	2178	26895496	0.00738	0.00968019360387208	1.08243	3	3	0	0	3	2.81700835071332	0	1.08243	0.74201	1.42285	0	3	0	3	1	0	NA	NA	NA	0.11	0.00054	0.26916	1	0	0	0	0	0	3
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	37606034	38998024	110	1391990	0.03584	0.000500010000200004	1.18211	4	3.92441	0	0	3.92441	3.81123485780925	0	1.18211	0.68503	1.6792	0	4	0.00015	4.15096	0	0	1	0.52213	1	0.38	0.02231	0.92571	1	0	0	0	0	0.00015	4.15096
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	39041465	44274249	638	5232784	0.01334	0.00188003760075201	1.05959	3	2.97251	0	0	2.97251	2.58919802344535	0	1.05959	0.76613	1.35306	0	3	1e-05	2.98584	0	0	1	0.56852	1	0.76	0.27388	0.97925	1	0	0	0	0	1e-05	2.98584
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	44278814	56468436	494	12189622	0.01645	0.00439008780175603	1.14994	3	3.47317	0	0	3.47317	3.49036540823786	0	1.14994	1.06075	1.23914	1	2	1.16613	2.06038	0	0	0.3	0.01434	0.91075	0.19	0.008	0.87232	0	0	0	0	0	1.16613	2.06038
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	56481265	56515776	26	34511	0.10367	1.00002000040001e-05	1.66344	7	6.82648	0	1	8.61210809878522	8.61210809878522	0	1.66344	1.22469	2.10218	2	5	1.86194	4.97256	0	0	0.12	0.01375	0.97047	0.49	0.01639	0.97352	0	0	0	0	0	1.86194	4.97256
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	56765318	132966632	2082	76201314	0.00761	0.0274205484109682	1.09118	3	3	0	0	3	2.90428244719295	0	1.09118	1.01865	1.16372	1	2	1.00257	1.98686	0	0	0.09	0.00129	0.6548	0.81	0.26242	0.98391	0	0	0	0	0	1.00257	1.98686
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	133005558	133078915	21	73357	0.10903	3.00006000120002e-05	1.57211	7	6.57633	0	1	7.70116601518699	7.70116601518699	0	1.57211	1.16691	1.97732	2	5	1.70341	5.06267	0	0	0.83	0.02296	0.97681	0.87	0.02374	0.9773	0	0	0	0	0	1.70341	5.06267
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	133092053	136990476	160	3898423	0.02798	0.00140002800056001	1.11272	3	3.0144	0	0	3.0144	3.11912633726966	0	1.11272	1.11272	1.11272	2	2	1.54618	1.54618	0	0	0.56	0.03213	0.96768	0.56	0.03213	0.96768	0	0	0	0	0	1.54618	1.54618
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	137017141	137019723	3	2582	0.3036	0	1.65477	6	5.3957	0	1	8.52563193690198	8.52563193690198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	6	137113071	170892713	1278	33779642	0.00989	0.0121502430048601	1.11143	3	3	0	0	3	3.10625964190295	0	1.11143	1.01607	1.20679	1	2	1.00229	2.00032	0	0	0.08	0.00089	0.65054	0.03	0	0.61541	0	0	0	0	0	1.00229	2.00032
AC-P05-TP-NT-SM-63B4R-SM-63B4S	7	540563	1027983	51	487420	0.04031	0.000180003600072001	0.90436	1	1.10986	0	0	1.10986	1.04090568098446	0	0.90436	0.90436	0.90436	1	1	0.57148	0.57148	0	0	0.48	0.03648	0.9457	0.48	0.03648	0.9457	0	0	0	0	0	0.57148	0.57148
AC-P05-TP-NT-SM-63B4R-SM-63B4S	7	1097652	117307061	4265	116209409	0.00484	0.0418108362167243	0.99241	2	2	0	0	2	1.9191324461309	0	0.99241	0.99241	0.99241	1	1	1	1	0	0	0.04	0	0.14691	0.04	0	0.14691	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	7	117359623	150656741	1511	33297118	0.00729	0.0119802396047921	0.88979	1	1	0	0	1	0.895581842617813	0	0.88979	0.80319	0.97639	0	1	0.00014	0.99922	0	0	0.98	0.46483	1	0.12	0.0017	0.60391	1	0	0	0	0	0.00014	0.99922
AC-P05-TP-NT-SM-63B4R-SM-63B4S	7	150696364	150733011	26	36647	0.04358	1.00002000040001e-05	0.69744	0	0.02901	1	0	0.02901	-1.0229521525658	0	0.69744	0.40071	0.99417	0	1	0.024	1.00794	1	0	NA	NA	NA	0.03	0.01046	0.95898	1	0	0	0	0	0.024	1.00794
AC-P05-TP-NT-SM-63B4R-SM-63B4S	7	150737371	158935187	378	8197816	0.01441	0.00295005900118002	0.88015	1	1	0	0	1	0.799430723753399	0	0.88015	0.83448	0.92582	0	1	0.02157	0.83645	0	0	0.83	0.23017	0.98437	0.37	0.02494	0.88565	1	0	0	0	0	0.02157	0.83645
AC-P05-TP-NT-SM-63B4R-SM-63B4S	8	190901	146279473	4546	146088572	0.0048	0.0525710514210284	1.01666	2	2	0	0	2	2.16100637066016	0	1.01666	1.01666	1.01666	1	1	1	1	0	0	0.08	0	0.18716	0.08	0	0.18716	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	9	286572	12694188	357	12407616	0.0173	0.00446008920178404	1.02751	2	2.0042	0	0	2.0042	2.2692262502949	0	1.02751	1.02687	1.02814	1	1	1	1	0	0	0.13	0.00381	0.31542	0.14	0.00514	0.32118	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	9	12698552	12709079	5	10527	0.21713	0	1.52763	6	5.55818	0	1	7.25751437959683	7.25751437959683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	9	13107036	117072901	3130	103965865	0.00563	0.0374107482149643	0.98949	2	2	0	0	2	1.89000783336284	0	0.98949	0.98949	0.98949	1	1	1	1	0	0	0.06	0	0.15792	0.06	0	0.15792	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	9	117086013	117092241	5	6228	0.21105	0	1.48473	6	5.44804	0	0	5.44804	6.82962195228528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	9	117093106	141016185	2142	23923079	0.00686	0.00861017220344407	0.99851	2	2	0	0	2	1.97997495910527	0	0.99851	0.99851	0.99851	1	1	1	1	0	0	0.01	0	0.13949	0.01	0	0.13949	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	10	94609	51958858	1715	51864249	0.00758	0.0186603732074641	0.98721	2	2	0	0	2	1.86726669736586	0	0.98721	0.98721	0.98721	1	1	1	1	0	0	0.07	0	0.19145	0.07	0	0.19145	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	10	51965799	51995735	7	29936	0.18323	1.00002000040001e-05	1.52528	6	5.78649	0	1	7.23407505082802	7.23407505082802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	10	52005097	77795828	977	25790731	0.01006	0.00928018560371207	0.98867	2	2	0	0	2	1.88182900374989	0	0.98867	0.98687	0.99046	1	1	1	1	0	0	0.07	0	0.25028	0.05	0	0.23565	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	10	77818482	135440157	3072	57621675	0.0051	0.0207304146082922	0.88808	1	1	0	0	1	0.87852599062008	0	0.88808	0.7797	0.99646	0	1	0	1	0	0	1	0.85231	1	0.02	0	0.2116	1	0	0	0	0	0	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	10	135484507	135490828	3	6321	0.2592	0	1.41232	5	4.96508	0	0	4.96508	6.10739140073215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	11	194433	20639363	1627	20444930	0.00784	0.00736014720294406	0.99428	2	2	0	0	2	1.9377841673214	0	0.99428	0.99428	0.99428	1	1	1	1	0	0	0.03	0	0.14695	0.03	0	0.14695	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	11	20649577	20658783	4	9206	0.24062	0	1.51412	6	5.37359	0	1	7.12276317463229	7.12276317463229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	11	20668429	89537431	3934	68869002	0.00503	0.0247804956099122	0.99122	2	2	0	0	2	1.90726316900967	0	0.99122	0.99122	0.99122	1	1	1	1	0	0	0.05	0	0.15264	0.05	0	0.15264	0	0	0	0	0	1	1
AC-P05-TP-NT-SM-63B4R-SM-63B4S	11	89662612	89665803	3	3191	0.07241	0	0.39228	0	0.01161	1	0	0.01161	-4.06667367047706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P05-TP-NT-SM-63B4R-SM-63B4S	11	89868782	92543125	33	2674343	0.05237	0.000960019200384008	0.94541	2	1.63014	0	0	1.63014	1.45034587075461	0	0.94541	0.94541	0.94541	1	1	0.77482	0.77482	0	0	0.27	0.01307	0.94317	0.27	0.01307	0.94317	0	0	0	0	0	0.77482	0.77482
