sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	total_copy_ratio	modal_total_cn	expected_total_cn	total_HZ	total_amp	corrected_total_cn	rescaled_total_cn	bi.allelic	copy.ratio	hscr.a1	hscr.a2	modal.a1	modal.a2	expected.a1	expected.a2	subclonal.a1	subclonal.a2	cancer.cell.frac.a1	ccf.ci95.low.a1	ccf.ci95.high.a1	cancer.cell.frac.a2	ccf.ci95.low.a2	ccf.ci95.high.a2	LOH	HZ	SC_HZ	amp.a1	amp.a2	rescaled.cn.a1	rescaled.cn.a2
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	10	94609	135490828	5796	135396219	0.00258	0.0486790264194716	0.90925	1	1	0	0	1	0.954742261356912	0	0.90925	0.82589	0.9926	0	1	0	1	0	0	0.97	0.80643	1	0.08	0	0.2218	1	0	0	0	0	0	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	11	194433	34680177	2017	34485744	0.00483	0.0123997520049599	1.00435	2	2	0	0	2	1.97206426757587	0	1.00435	1.00435	1.00435	1	1	1	1	0	0	0.01	0	0.13128	0.01	0	0.13128	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	11	34904967	34979030	7	74063	0.14024	2.99994000119998e-05	1.72301	7	6.62647	0	1	9.65985220647512	9.65985220647512	0	1.72301	0.91233	2.53369	1	7	0.56037	6.99844	0	0	0.51	0.02243	0.96815	NA	NA	NA	0	0	0	0	1	0.56037	9.16600709167914
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	11	34991759	35016589	4	24830	0.38666	9.99980000399992e-06	3.59601	7	6.52298	0	1	29.6960679546151	29.6960679546151	0	3.59601	1.11863	6.07338	1	3	1.60865	2.96413	0	0	0.6	0.01532	0.97473	NA	NA	NA	0	0	0	0	1	1.60865	28.0987333387517
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	11	35201887	74109150	3060	38907263	0.0039	0.0139897202055959	1.00023	2	2	0	0	2	1.92799101136534	0	1.00023	1.00023	1.00023	1	1	1	1	0	0	0.04	0	0.15136	0.04	0	0.15136	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	11	74305133	134257497	2608	59952364	0.00384	0.0215595688086238	0.90813	1	1	0	0	1	0.942761181998708	0	0.90813	0.8121	1.00417	0	1	0	1	0	0	1	0.82987	1	0.01	0	0.19861	1	0	0	0	0	0	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	12	266776	52756700	3065	52489924	0.00391	0.0188696226075479	1.00383	2	2	0	0	2	1.96650162358814	0	1.00383	1.00383	1.00383	1	1	1	1	0	0	0.02	0	0.13158	0.02	0	0.13158	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	12	52757899	52943106	67	185207	0.03122	6.99986000279994e-05	1.18516	4	3.97594	0	0	3.97594	3.90625976646599	0	1.18516	1.14249	1.22782	2	2	1.83754	2.04216	0	0	0.72	0.09481	0.97735	0.18	0.00737	0.85722	0	0	0	0	0	1.83754	2.04216
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	12	52946640	54674598	345	1727958	0.01171	0.000619987600247995	1.00782	2	2	0	0	2	2.00918421880174	0	1.00782	1.00782	1.00782	1	1	1	1	0	0	0	0	0.1956	0	0	0.1956	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	12	54675651	54678069	6	2418	0.12546	0	1.42618	6	5.72586	0	0	5.72586	6.48454525478244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	12	54688975	133779095	4618	79090120	0.00317	0.0284394312113758	0.9994	2	2	0	0	2	1.91911217576952	0	0.9994	0.9994	0.9994	1	1	1	1	0	0	0.04	0	0.1486	0.04	0	0.1486	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	13	19751406	115090536	2541	95339130	0.0043	0.0342793144137117	1.00555	2	2	0	0	2	1.98490113831681	0	1.00555	1.00555	1.00555	1	1	1	1	0	0	0.01	0	0.12474	0.01	0	0.12474	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	19558773	19583029	8	24256	0.06004	9.99980000399992e-06	0.78601	1	0.91772	0	0	0.91772	-0.363604363736934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	20248952	20404293	5	155341	0.13795	5.99988000239995e-05	1.43155	6	5.6477	0	0	5.6477	6.54199025134812	0	1.43155	1.12095	1.74215	1	4	1.48504	4.04941	0	0	0.61	0.01904	0.97406	0.93	0.02449	0.97787	0	0	0	0	0	1.48504	4.04941
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	20528672	64497904	2164	43969232	0.00463	0.0158096838063239	0.9987	2	2	0	0	2	1.91162400117065	0	0.9987	0.9987	0.9987	1	1	1	1	0	0	0.04	0	0.1569	0.04	0	0.1569	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	64516461	75643169	842	11126708	0.00828	0.00399992000159997	1.11372	3	3	0	0	3	3.1420380616891	0	1.11372	1.04741	1.18002	1	2	1.04498	1.98647	0	0	0.22	0.00861	0.82744	0.93	0.25126	0.98791	0	0	0	0	0	1.04498	1.98647
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	75746705	75747806	3	1101	0.19005	0	1.52801	6	5.62693	0	1	7.57386071107347	7.57386071107347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	75989056	106054579	1410	30065523	0.00636	0.0108097838043239	1.10645	3	3	0	0	3	3.06426801978361	0	1.10645	1.08592	1.12699	1	2	1.0808	1.98178	0	0	0.42	0.08246	0.77827	0.64	0.27309	0.94273	0	0	0	0	0	1.0808	1.98178
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	106066979	106174848	14	107869	0.09091	3.99992000159997e-05	1.57923	7	6.75363	0	1	8.12178114386563	8.12178114386563	0	1.57923	1.12776	2.03069	1	5	1.49493	4.81802	0	0	0.65	0.01809	0.97461	0.48	0.01647	0.97308	0	0	0	0	0	1.49493	4.81802
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	106207970	106845751	58	637781	0.02949	0.000229995400091998	1.04102	2	2.29456	0	0	2.29456	2.36433764263423	0	1.04102	0.92175	1.1603	1	2	0.59663	1.83765	0	0	0.46	0.02441	0.95731	0.82	0.07643	0.9812	0	0	0	0	0	0.59663	1.83765
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	106877771	106993964	8	116193	0.09518	3.99992000159997e-05	1.24877	5	4.51939	0	0	4.51939	4.5867208896583	0	1.24877	0.59333	1.9042	0	3	0.79029	3.13879	0	0	1	0.02181	0.97891	0.8	0.01669	0.97516	1	0	0	0	0	0.79029	3.13879
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	14	107013091	107283203	24	270112	0.04384	9.99980000399992e-05	0.99535	2	1.99356	0	0	1.99356	1.87578773701887	0	0.99535	0.96546	1.02523	1	1	0.96904	1.00642	0	0	0.22	0.00876	0.79643	0.1	0.00225	0.70943	0	0	0	0	0	0.96904	1.00642
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	15	20170331	20659177	14	488846	0.04425	0.000179996400071999	0.76626	0	0.40508	1	0	0.40508	-0.574877861348127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	15	21042634	21066760	7	24126	0.08893	9.99980000399992e-06	1.09088	3	3.10447	0	0	3.10447	2.89770962192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	15	22382947	22483260	5	100313	0.1407	3.99992000159997e-05	1.46028	6	5.77373	0	0	5.77373	6.84932633167063	0	1.46028	1.46028	1.46028	2	2	2.38099	2.38099	0	0	0.42	0.01567	0.97358	0.42	0.01567	0.97358	0	0	0	0	0	2.38099	2.38099
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	15	22738244	58257973	2322	35519729	0.0045	0.0127697446051079	1.00391	2	2	0	0	2	1.96735741497087	0	1.00391	1.00391	1.00391	1	1	1	1	0	0	0.02	0	0.13625	0.02	0	0.13625	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	15	58285206	102500730	2455	44215524	0.00478	0.0158996820063599	1.09702	3	3	0	0	3	2.96339161054445	0	1.09702	1.04903	1.14501	1	2	1.0045	1.9876	0	0	0.23	0.00919	0.68436	0.74	0.27401	0.97666	0	0	0	0	0	1.0045	1.9876
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	16	105503	14951436	1227	14845933	0.00641	0.00533989320213596	1.0402	2	2.00018	0	0	2.00018	2.35556578096125	0	1.0402	1.0402	1.0402	1	1	1	1	0	0	0.18	0.05328	0.29378	0.18	0.05328	0.29378	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	16	14958512	14989436	19	30924	0.02895	9.99980000399992e-06	0.58295	0	0	1	0	0	-2.53581684094853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	16	15039480	90141820	4383	75102340	0.0034	0.0269994600107998	1.04356	2	2.00029	0	0	2.00029	2.39150901903587	0	1.04356	1.04356	1.04356	1	1	1	1	0	0	0.2	0.08117	0.30032	0.2	0.08117	0.30032	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	17	96988	20163555	2655	20066567	0.00373	0.00720985580288394	0.89134	1	1	0	0	1	0.763151965548483	0	0.89134	0.796	0.98668	0	1	0	1	0	0	1	0.87297	1	0.11	0.00067	0.27691	1	0	0	0	0	0	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	17	20209365	20359928	8	150563	0.08439	4.99990000199996e-05	1.10668	3	3.22762	0	0	3.22762	3.06672842000896	0	1.10668	0.5854	1.62797	0	3	0.55344	2.87995	0	0	1	0.02727	0.98117	0.32	0.01517	0.97302	1	0	0	0	0	0.55344	2.87995
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	17	20363710	62486999	4060	42123289	0.00344	0.0151496970060599	1.01688	2	2	0	0	2	2.10610259289578	0	1.01688	1.01688	1.01688	1	1	1	1	0	0	0.05	0	0.16141	0.05	0	0.16141	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	17	62489074	62500877	14	11803	0.07359	0	1.27743	5	4.81817	0	0	4.81817	4.89330815252092	0	1.27743	1.27743	1.27743	2	2	1.86901	1.86901	0	0	0.45	0.01576	0.97371	0.45	0.01576	0.97371	0	0	0	0	0	1.86901	1.86901
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	17	62512893	81052160	1678	18539267	0.00528	0.00666986660266795	1.00279	2	2	0	0	2	1.95537633561266	0	1.00279	1.00279	1.00279	1	1	1	1	0	0	0.02	0	0.1409	0.02	0	0.1409	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	18	166802	77960703	2077	77793901	0.00482	0.0279694406111878	1.01797	2	2	0	0	2	2.11776275048547	0	1.01797	1.01797	1.01797	1	1	1	1	0	0	0.06	0	0.16917	0.06	0	0.16917	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	111137	985919	92	874782	0.02569	0.000309993800123998	1.1427	3	3.39462	0	0	3.39462	3.45204849008264	0	1.1427	1.1427	1.1427	2	2	1.9998	1.9998	0	0	0.73	0.40131	0.96444	0.73	0.40131	0.96444	0	0	0	0	0	1.9998	1.9998
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	989828	1013289	6	23461	0.10835	9.99980000399992e-06	1.23107	4	4.35364	0	0	4.35364	4.39737704622953	0	1.23107	0.77579	1.68635	0	4	0.32612	3.98647	0	0	1	0.03817	0.98232	0.63	0.02096	0.97423	1	0	0	0	0	0.32612	3.98647
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	1014331	1827753	146	813422	0.02001	0.000289994200115998	1.12084	3	3.00816	0	0	3.00816	3.21820349475197	0	1.12084	1.10126	1.14042	1	2	1.47444	1.93936	0	0	0.5	0.06236	0.9308	0.71	0.17864	0.97542	0	0	0	0	0	1.47444	1.93936
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	1877596	1912622	5	35026	0.0827	9.99980000399992e-06	0.85639	1	1.35784	0	0	1.35784	0.389278105218802	0	0.85639	0.85639	0.85639	0	0	0.11066	0.11066	0	0	0.81	0.11212	0.98171	0.81	0.11212	0.98171	1	1	0	0	0	0.11066	0.11066
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	1918203	6714047	649	4795844	0.0098	0.00171996560068799	1.15812	4	3.9952	0	0	3.9952	3.61700227910363	0	1.15812	1.04283	1.2734	1	2	1.06467	2.25676	0	0	0.19	0.00788	0.86209	0.43	0.02646	0.93843	0	0	0	0	0	1.06467	2.25676
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	6718139	6733245	12	15106	0.0545	9.99980000399992e-06	0.87447	1	1.11243	0	0	1.11243	0.582686957715529	0	0.87447	0.87447	0.87447	0	0	0.01028	0.01028	0	0	0.71	0.28477	0.97036	0.71	0.28477	0.97036	1	1	0	0	0	0.01028	0.01028
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	6733889	10610389	669	3876500	0.00947	0.00138997220055599	1.13588	3	3.00428	0	0	3.00428	3.379092274705	0	1.13588	1.03296	1.23879	1	2	1.00217	2.00853	0	0	0.14	0.00297	0.64893	0.24	0.0104	0.73114	0	0	0	0	0	1.00217	2.00853
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	19	10655500	59082558	5568	48427058	0.0029	0.0174096518069639	1.00201	2	2	0	0	2	1.94703236963105	0	1.00201	1.00201	1.00201	1	1	1	1	0	0	0.03	0	0.1369	0.03	0	0.1369	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	20	76851	21311298	925	21234447	0.00712	0.00762984740305194	1.00303	2	2	0	0	2	1.95794370976085	0	1.00303	1.00303	1.00303	1	1	1	1	0	0	0.02	0	0.14728	0.02	0	0.14728	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	20	21312430	62904763	2557	41592333	0.0047	0.0149497010059799	1.10256	3	3	0	0	3	3.02265516379842	0	1.10256	1.01296	1.19215	1	2	1.00011	1.99991	0	0	0.03	0	0.53867	0.99	0.46743	1	0	0	0	0	0	1.00011	1.99991
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	21	10862908	48084222	1383	37221314	0.00583	0.0133797324053519	1.00409	2	2	0	0	2	1.969282945582	0	1.00409	1.00409	1.00409	1	1	1	1	0	0	0.02	0	0.1349	0.02	0	0.1349	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	22	16282534	31345782	972	15063248	0.00706	0.00541989160216796	1.01965	2	2	0	0	2	2.13573436952277	0	1.01965	1.01965	1.01965	1	1	1	1	0	0	0.07	0	0.19516	0.07	0	0.19516	0	0	0	0	0	1	1
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	22	31484723	31501933	16	17210	0.04505	9.99980000399992e-06	0.83438	1	0.9479	0	0	0.9479	0.153828501045518	0	0.83438	0.83438	0.83438	0	0	0.30213	0.30213	0	0	0.92	0.04187	0.98075	0.92	0.04187	0.98075	1	1	0	0	0	0.30213	0.30213
AC-P08-TP-NT-SM-63B4X-SM-63B4Y	22	31522652	39387483	627	7864831	0.0088	0.00282994340113198	1.02144	2	2	0	0	2	2.15488270171133	0	1.02144	1.02144	1.02144	1	1	1	1	0	0	0.08	0	0.2199	0.08	0	0.2199	0	0	0	0	0	1	1
