sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	total_copy_ratio	modal_total_cn	expected_total_cn	total_HZ	total_amp	corrected_total_cn	rescaled_total_cn	bi.allelic	copy.ratio	hscr.a1	hscr.a2	modal.a1	modal.a2	expected.a1	expected.a2	subclonal.a1	subclonal.a2	cancer.cell.frac.a1	ccf.ci95.low.a1	ccf.ci95.high.a1	cancer.cell.frac.a2	ccf.ci95.low.a2	ccf.ci95.high.a2	LOH	HZ	SC_HZ	amp.a1	amp.a2	rescaled.cn.a1	rescaled.cn.a2
AC-P10-TP-NT-SM-63B53-SM-63B54	2	61275755	74594202	677	13318447	0.01037	0.00481028861731704	0.98251	4	4	0	0	4	3.67041095174101	0	0.98251	0.98251	0.98252	2	2	2	2	1	1	0.16	0.03632	0.28797	0.16	0.03632	0.28796	0	0	0	0	0	2	2
AC-P10-TP-NT-SM-63B53-SM-63B54	2	74594906	74595930	3	1024	0.10394	0	0.65405	2	1.80465	0	0	1.80465	1.11896615436349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P10-TP-NT-SM-63B53-SM-63B54	2	74596522	95847350	588	21250828	0.01091	0.00768046082764966	0.96284	4	3.87164	0	0	3.87164	3.51761633697996	0	0.96284	0.96284	0.96284	2	2	2	2	1	1	0.24	0.1146	0.35772	0.24	0.1146	0.35772	0	0	0	0	0	2	2
AC-P10-TP-NT-SM-63B53-SM-63B54	2	95941778	95945668	5	3890	0.19788	0	1.61283	7	6.62491	0	1	8.5666743770683	8.5666743770683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P10-TP-NT-SM-63B53-SM-63B54	2	95947718	160958295	2271	65010577	0.00567	0.0235014100846051	0.98386	4	4	0	0	4	3.68089761823453	0	0.98386	0.98373	0.98399	2	2	2	2	1	1	0.16	0.07167	0.23847	0.16	0.07081	0.23757	0	0	0	0	0	2	2
AC-P10-TP-NT-SM-63B53-SM-63B54	2	160968650	161132186	13	163536	0.10572	6.0003600216013e-05	1.38893	7	6.58882	0	0	6.58882	6.82744131936621	0	1.38893	1.38893	1.38893	3	3	3.25912	3.25912	0	0	0.41	0.02468	0.93768	0.41	0.02468	0.93768	0	0	0	0	0	3.25912	3.25912
AC-P10-TP-NT-SM-63B53-SM-63B54	2	161137849	189851824	1429	28713975	0.00705	0.0103806228373702	0.96986	4	3.99981	0	0	3.99981	3.57214700274623	0	0.96986	0.96986	0.96986	2	2	2	2	1	1	0.21	0.12012	0.29803	0.21	0.12012	0.29803	0	0	0	0	0	2	2
AC-P10-TP-NT-SM-63B53-SM-63B54	2	189854848	189874997	28	20149	0.0733	1.00006000360022e-05	1.4134	7	6.8445	0	1	7.01752185943754	7.01752185943754	0	1.4134	1.4134	1.4134	3	3	2.97476	2.97476	0	0	0.51	0.01626	0.97385	0.51	0.01626	0.97385	0	0	0	0	0	2.97476	2.97476
AC-P10-TP-NT-SM-63B53-SM-63B54	2	189876426	220288520	1705	30412094	0.00672	0.0109906594395664	1.01071	4	4	0	0	4	3.88946576293886	0	1.01071	1.01071	1.01071	2	2	2	2	0	0	0.06	0	0.13553	0.06	0	0.13553	0	0	0	0	0	2	2
AC-P10-TP-NT-SM-63B53-SM-63B54	2	220290691	220353560	30	62869	0.06153	2.00012000720043e-05	1.2275	6	5.65785	0	0	5.65785	5.57346904377511	0	1.2275	1.2275	1.2275	3	3	2.68435	2.68435	0	0	0.79	0.0278	0.97715	0.79	0.0278	0.97715	0	0	0	0	0	2.68435	2.68435
AC-P10-TP-NT-SM-63B53-SM-63B54	2	220354359	242814645	1107	22460286	0.00845	0.00812048722923375	1.02326	4	4	0	0	4	3.98695292182301	0	1.02326	1.02326	1.02326	2	2	2	2	0	0	0.01	0	0.10017	0.01	0	0.10017	0	0	0	0	0	2	2
AC-P10-TP-NT-SM-63B53-SM-63B54	3	369943	14801451	687	14431508	0.00767	0.00522031321879313	0.73089	2	2	0	0	2	1.7158516753721	0	0.73089	0.37495	1.08682	0	2	0	2	1	1	NA	NA	NA	0.24	0.10563	0.36518	1	0	0	0	0	0	2
AC-P10-TP-NT-SM-63B53-SM-63B54	3	14813640	15677062	95	863422	0.01834	0.000310018601116067	0.64922	1	1	0	0	1	1.08144719202003	0	0.64922	0.40556	0.89288	0	1	5e-04	1.49579	0	0	1	0.47088	1	0.51	0.04267	0.95224	1	0	0	0	0	5e-04	1.49579
AC-P10-TP-NT-SM-63B53-SM-63B54	3	15711919	25654102	131	9942183	0.01777	0.00359021541292478	0.73951	2	2	0	0	2	1.78281098290847	0	0.73951	0.37843	1.10058	0	2	0	2	1	1	NA	NA	NA	0.29	0.10153	0.47764	1	0	0	0	0	0	2
AC-P10-TP-NT-SM-63B53-SM-63B54	3	25659954	29323209	82	3663255	0.02178	0.00132007920475229	0.71696	2	1.98446	0	0	1.98446	1.60764481296125	0	0.71696	0.27767	1.15625	0	3	0	2.58023	1	1	NA	NA	NA	0.51	0.21856	0.79106	1	0	0	0	0	0	2.58023
AC-P10-TP-NT-SM-63B53-SM-63B54	3	29529960	30769820	16	1239860	0.02841	0.000450027001620097	0.41144	0	0	1	0	0	-0.765604333037596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P10-TP-NT-SM-63B53-SM-63B54	3	30842480	46719813	946	15877333	0.0062	0.00574034442066524	0.69276	1	1.00019	0	0	1.00019	1.41966160618862	0	0.69276	0.35878	1.02674	0	2	0	2	1	0	NA	NA	NA	0.01	0	0.12277	1	0	0	0	0	0	2
AC-P10-TP-NT-SM-63B53-SM-63B54	3	46721975	47047043	61	325068	0.0248	0.000120007200432026	0.70388	2	1.76539	0	0	1.76539	1.50604066649076	0	0.70388	0.19728	1.21047	0	3	0	2.99961	1	0	NA	NA	NA	0.72	0.38678	0.96417	1	0	0	0	0	0	2.99961
AC-P10-TP-NT-SM-63B53-SM-63B54	3	47047494	48602314	250	1554820	0.01259	0.000560033602016121	0.72374	2	1.99999	0	0	1.99999	1.66031118246201	0	0.72374	0.31463	1.13285	0	2	0	2.00046	1	1	NA	NA	NA	0.42	0.21103	0.61731	1	0	0	0	0	0	2.00046
AC-P10-TP-NT-SM-63B53-SM-63B54	3	48603969	64184531	1639	15580562	0.00492	0.00563033782026922	0.7234	2	2	0	0	2	1.65767009608586	0	0.7234	0.36475	1.08205	0	2	0	2	1	1	NA	NA	NA	0.22	0.1001	0.33397	1	0	0	0	0	0	2
AC-P10-TP-NT-SM-63B53-SM-63B54	3	64518893	74420448	219	9901555	0.01342	0.00358021481288877	0.72199	2	1.99994	0	0	1.99994	1.64671735552597	0	0.72199	0.42397	1.02001	0	2	0	2	1	0	NA	NA	NA	0.02	0	0.31229	1	0	0	0	0	0	2
AC-P10-TP-NT-SM-63B53-SM-63B54	3	74548872	93593168	94	19044296	0.0228	0.00688041282476949	0.80398	2	2.00666	0	0	2.00666	2.28360756723206	0	0.80398	0.36799	1.23997	0	3	0	3	1	0	NA	NA	NA	0.84	0.59331	0.98284	1	0	0	0	0	0	3
AC-P10-TP-NT-SM-63B53-SM-63B54	3	93598082	111261125	447	17663043	0.01377	0.00638038282296938	1.06007	4	4	0	0	4	4.27288936154616	0	1.06007	1.02675	1.0934	2	2	2	2.00109	0	0	0.01	0	0.41807	0.27	0.01779	0.63392	0	0	0	0	0	2	2.00109
AC-P10-TP-NT-SM-63B53-SM-63B54	3	111286431	111936348	67	649917	0.04541	0.00023001380082805	1.35438	7	6.64425	0	0	6.64425	6.55906033614331	0	1.35438	1.35427	1.35449	3	3	3	3	1	1	0.28	0.06373	0.4945	0.28	0.06439	0.49536	0	0	0	0	0	3	3
AC-P10-TP-NT-SM-63B53-SM-63B54	3	111981857	118649040	209	6667183	0.02219	0.00241014460867652	1.16834	5	5.00003	0	0	5.00003	5.113920014326	0	1.16834	0.96815	1.36853	2	3	2	3.00001	0	1	0.22	0.02341	0.45016	0.33	0.10048	0.56283	0	0	0	0	0	2	3.00001
AC-P10-TP-NT-SM-63B53-SM-63B54	3	118867098	121508990	207	2641892	0.02341	0.000950057003420205	1.22703	6	5.88685	0	0	5.88685	5.56981813025514	0	1.22703	1.21869	1.23538	3	3	3	3	0	0	0.75	0.53024	0.94672	0.82	0.59326	0.97673	0	0	0	0	0	3	3
AC-P10-TP-NT-SM-63B53-SM-63B54	3	121516019	127390366	446	5874347	0.01619	0.00212012720763246	1.24564	6	5.99996	0	0	5.99996	5.71437876984351	0	1.24564	1.07815	1.41313	2	4	2	3.51664	0	1	0.21	0.01449	0.46207	0.51	0.24541	0.75981	0	0	0	0	0	2	3.51664
AC-P10-TP-NT-SM-63B53-SM-63B54	3	127393415	129324826	202	1931411	0.02189	0.000700042002520151	1.13315	5	4.99996	0	0	4.99996	4.84056757439506	0	1.13315	1.12659	1.13971	2	2	2.00049	2.01804	1	1	0.39	0.15798	0.62244	0.45	0.20834	0.67339	0	0	0	0	0	2.00049	2.01804
AC-P10-TP-NT-SM-63B53-SM-63B54	3	129373878	141295894	559	11922016	0.01421	0.00431025861551693	1.22381	6	5.93902	0	0	5.93902	5.54480548869284	0	1.22381	1.05098	1.39665	2	3	2	3.08175	0	1	0.1	0	0.4431	0.44	0.12193	0.76386	0	0	0	0	0	2	3.08175
AC-P10-TP-NT-SM-63B53-SM-63B54	3	141327434	141713922	22	386488	0.08094	0.00014000840050403	1.3832	7	6.68416	0	0	6.68416	6.78293124602707	0	1.3832	1.3832	1.3832	3	3	3.0466	3.0466	1	1	0.39	0.05207	0.78215	0.39	0.05207	0.78215	0	0	0	0	0	3.0466	3.0466
AC-P10-TP-NT-SM-63B53-SM-63B54	3	141889233	154010411	394	12121178	0.01705	0.00438026281576895	1.23256	6	5.99368	0	0	5.99368	5.61277462337302	0	1.23256	1.03041	1.43471	2	4	2	3.97885	0	1	0.02	0	0.33888	0.59	0.29762	0.86935	0	0	0	0	0	2	3.97885
AC-P10-TP-NT-SM-63B53-SM-63B54	3	154017670	164737473	262	10719803	0.02014	0.00387023221393284	1.18714	5	5.0005	0	0	5.0005	5.25995655512457	0	1.18714	1.1741	1.20017	3	3	2.98027	2.99989	1	0	0.58	0.29998	0.84612	0.68	0.40062	0.92928	0	0	0	0	0	2.98027	2.99989
AC-P10-TP-NT-SM-63B53-SM-63B54	3	164741460	168269689	80	3528229	0.03478	0.00128007680460828	1.13289	5	4.99131	0	0	4.99131	4.83854792010742	0	1.13289	0.9351	1.33068	2	3	1.7071	3.09174	0	0	0.35	0.01666	0.94748	0.19	0.0094	0.92269	0	0	0	0	0	1.7071	3.09174
AC-P10-TP-NT-SM-63B53-SM-63B54	3	168806879	168833848	8	26969	0.1703	1.00006000360022e-05	1.75602	7	6.85855	0	1	9.67896013648036	9.67896013648036	0	1.75602	1.4076	2.10443	3	4	2.84012	4.35917	0	0	0.49	0.01585	0.97403	0.19	0.01467	0.97276	0	0	0	0	0	2.84012	4.35917
AC-P10-TP-NT-SM-63B53-SM-63B54	3	168840441	182756868	402	13916427	0.01678	0.00503030181810909	1.22525	6	5.93739	0	0	5.93739	5.55599126628592	0	1.22525	1.06615	1.38435	2	3	2.00055	3.06688	0	1	0.16	0.00371	0.59861	0.4	0.04783	0.80692	0	0	0	0	0	2.00055	3.06688
AC-P10-TP-NT-SM-63B53-SM-63B54	3	182763264	184062520	261	1299256	0.02158	0.000470028201692101	1.27006	6	5.99999	0	0	5.99999	5.90407091485952	0	1.27006	1.25255	1.28757	3	3	3	3	0	0	0.88	0.54142	0.98986	0.02	0	0.37352	0	0	0	0	0	3	3
AC-P10-TP-NT-SM-63B53-SM-63B54	3	184064765	188925278	275	4860513	0.0205	0.00176010560633638	1.23817	6	5.99481	0	0	5.99481	5.6563525485794	0	1.23817	1.07248	1.40386	2	3	2.00563	3.30309	0	1	0.18	0.00579	0.69454	0.47	0.0604	0.90383	0	0	0	0	0	2.00563	3.30309
AC-P10-TP-NT-SM-63B53-SM-63B54	3	189028251	189612142	14	583891	0.12553	0.000210012600756045	1.71224	7	6.95609	0	1	9.33888142604625	9.33888142604625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P10-TP-NT-SM-63B53-SM-63B54	3	189681816	197765487	416	8083671	0.01683	0.00292017521051263	1.25049	6	5.99999	0	0	5.99999	5.7520530902091	0	1.25049	1.14333	1.35765	2	3	2.32459	3.03122	1	0	0.46	0.05137	0.9059	0.29	0.0157	0.79907	0	0	0	0	0	2.32459	3.03122
AC-P10-TP-NT-SM-63B53-SM-63B54	4	59385	1809365	162	1749980	0.01972	0.000630037802268136	0.91322	3	3.00001	0	0	3.00001	3.13217308408502	0	0.91322	0.84304	0.98341	1	2	1.07028	1.98906	0	0	0.71	0.16435	0.97481	0.16	0.00482	0.73066	0	0	0	0	0	1.07028	1.98906
