sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	total_copy_ratio	modal_total_cn	expected_total_cn	total_HZ	total_amp	corrected_total_cn	rescaled_total_cn	bi.allelic	copy.ratio	hscr.a1	hscr.a2	modal.a1	modal.a2	expected.a1	expected.a2	subclonal.a1	subclonal.a2	cancer.cell.frac.a1	ccf.ci95.low.a1	ccf.ci95.high.a1	cancer.cell.frac.a2	ccf.ci95.low.a2	ccf.ci95.high.a2	LOH	HZ	SC_HZ	amp.a1	amp.a2	rescaled.cn.a1	rescaled.cn.a2
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	94497466	103548444	347	9050978	0.01627	0.00327019621177271	1.03022	2	2	0	0	2	1.99621518579279	0	1.03022	0.97055	1.08989	1	1	0.99522	1.00417	1	1	0.19	0.00597	0.68693	0.18	0.0057	0.68385	0	0	0	0	0	0.99522	1.00417
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	104114804	104163239	14	48435	0.12993	2.00012000720043e-05	1.65489	6	5.62528	0	0	5.62528	5.89033716477342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	104164465	144923755	849	40759290	0.00991	0.0147208832529952	0.98137	2	2	0	0	2	1.69168982252385	0	0.98137	0.97551	0.98723	1	1	1	1	1	1	0.17	0.04534	0.29207	0.14	0.01799	0.25595	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	144931145	145273314	15	342169	0.07726	0.000120007200432026	1.01727	2	2.02465	0	0	2.02465	1.91548635356489	0	1.01727	0.28559	1.74896	0	3	0	3.00001	1	1	NA	NA	NA	0.24	0.01702	0.54387	1	0	0	0	0	0	3.00001
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	145281536	152800114	749	7518578	0.01077	0.00272016320979259	1.00176	2	2	0	0	2	1.81879877149117	0	1.00176	1.00176	1.00176	1	1	1	1	0	1	0.09	0.00669	0.17584	0.09	0.00669	0.17584	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	152883152	153004956	5	121804	0.19851	4.00024001440086e-05	1.51067	5	4.69039	0	0	4.69039	4.99128603088099	0	1.51067	1.51067	1.51067	2	2	2.34217	2.34217	0	0	0.5	0.03181	0.9571	0.5	0.03181	0.9571	0	0	0	0	0	2.34217	2.34217
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	153029101	153410734	27	381633	0.06575	0.00014000840050403	1.162	3	2.91829	0	0	2.91829	2.81771676965317	0	1.162	0.46198	1.86202	0	3	0.36104	2.71778	0	0	1	0.03586	0.98308	0.59	0.01789	0.97404	1	0	0	0	0	0.36104	2.71778
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	153431418	161039365	1377	7607947	0.00768	0.00275016500990059	0.9681	2	2	0	0	2	1.60896614656523	0	0.9681	0.96779	0.96842	1	1	1	1	1	1	0.2	0.11231	0.27027	0.19	0.11065	0.26858	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	161043547	161047387	5	3840	0.21778	0	1.65765	5	5.2461	0	0	5.2461	5.90754269195095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	161059046	161561975	132	502929	0.02347	0.000180010800648039	0.91631	1	1.00042	0	0	1.00042	1.28611315652023	0	0.91631	0.66161	1.17101	0	1	0.01659	1.34343	0	0	1	0.24039	1	0.44	0.02513	0.94902	1	0	0	0	0	0.01659	1.34343
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	161569499	171073019	386	9503520	0.01538	0.00343020581234874	1.02699	2	2	0	0	2	1.97607973188575	0	1.02699	1.02699	1.02699	1	1	1	1	0	0	0.01	0	0.09903	0.01	0	0.09903	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	171077290	171254511	20	177221	0.08793	6.0003600216013e-05	1.33795	4	3.91515	0	0	3.91515	3.9145691272206	0	1.33795	1.06389	1.61201	1	3	1.06724	2.68295	0	0	0.1	0.00729	0.91872	0.81	0.05767	0.98011	0	0	0	0	0	1.06724	2.68295
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	171292236	237993879	3656	66701643	0.00493	0.0240914454867292	1.01312	2	2	0	0	2	1.88961572393201	0	1.01312	1.01312	1.01312	1	1	1	1	0	0	0.06	0	0.11627	0.06	0	0.11627	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	238046093	238049120	4	3027	0.24364	0	1.65871	5	5.13458	0	0	5.13458	5.91415061180899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	238050767	245019332	167	6968565	0.0227	0.00252015120907254	0.99706	2	2	0	0	2	1.78949950419611	0	0.99706	0.99706	0.99706	1	1	1	1	1	0	0.11	0	0.34234	0.11	0	0.34233	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	245020093	246027144	27	1007051	0.06729	0.000360021601296078	1.1893	3	3.01327	0	0	3.01327	2.9879018754309	0	1.1893	0.83368	1.54493	0	2	0.46758	2.40733	0	0	0.61	0.02838	0.97266	0.6	0.02767	0.97219	1	0	0	0	0	0.46758	2.40733
AC-P04-TP-NT-SM-63B4O-SM-63B4P	1	246093205	249211681	141	3118476	0.0241	0.00113006780406824	0.9728	2	1.99726	0	0	1.99726	1.6382654138603	0	0.9728	0.97227	0.97332	1	1	1	1	1	1	0.18	0.05475	0.30172	0.18	0.05188	0.29844	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	45912	31598332	1400	31552420	0.00785	0.0113906834410065	0.99804	2	2	0	0	2	1.79560871312146	0	0.99804	0.99804	0.99804	1	1	1	1	1	1	0.1	0.02178	0.17492	0.1	0.02178	0.17492	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	31602787	31637511	10	34724	0.15728	1.00006000360022e-05	1.69312	6	5.69178	0	0	5.69178	6.12865865172882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	32094968	61172193	1012	29077225	0.00901	0.0105006300378023	0.9745	2	2	0	0	2	1.64886302117979	0	0.9745	0.9745	0.9745	1	1	1	1	1	1	0.18	0.07259	0.26853	0.18	0.07259	0.26853	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	61180190	61233734	10	53544	0.13718	2.00012000720043e-05	1.47623	5	4.64374	0	0	4.64374	4.77659097436139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	61258900	98914431	1556	37655531	0.00736	0.0136008160489629	0.9874	2	2	0	0	2	1.72928015907476	0	0.9874	0.9874	0.9874	1	1	1	1	1	1	0.14	0.05821	0.20269	0.14	0.05821	0.20269	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	98920214	98928737	3	8523	0.09196	0	0.53989	0	0.39779	1	0	0.39779	-1.06044645948164	0	0.53989	0	1.07977	0	1	0.00153	1.11815	1	0	NA	NA	NA	0.15	0.01082	0.95302	1	0	0	0	0	0.00153	1.11815
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	98999877	103120036	274	4120159	0.01747	0.00149008940536432	0.98323	2	2	0	0	2	1.70328485170871	0	0.98323	0.98314	0.98332	1	1	1	1	1	1	0.15	0.04943	0.23861	0.15	0.04877	0.23811	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	103124638	103130629	4	5991	0.2217	0	1.50904	5	4.62744	0	0	4.62744	4.98112479562759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	103141548	109522793	156	6381245	0.02301	0.0023001380082805	0.97669	2	1.99934	0	0	1.99934	1.66251523296196	0	0.97669	0.83849	1.11489	0	1	0.34265	1.10126	0	0	0.6	0.05847	0.96619	0.26	0.01179	0.88787	1	0	0	0	0	0.34265	1.10126
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	109526951	119914467	378	10387516	0.01529	0.00375022501350081	1.01083	2	2	0	0	2	1.87534012348399	0	1.01083	1.01069	1.01097	1	1	1	1	0	0	0.06	0	0.16751	0.06	0	0.16676	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	120003314	120012341	3	9027	0.25158	0	1.48292	4	4.45883	0	0	4.45883	4.81829567610693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	120097468	189342443	2625	69244975	0.00565	0.0250115006900414	0.98485	2	2	0	0	2	1.71338374809552	0	0.98485	0.98485	0.98485	1	1	1	1	1	1	0.14	0.06801	0.20857	0.14	0.06801	0.20857	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	189405976	189876426	40	470450	0.06531	0.000170010200612037	1.40558	4	4.23997	0	0	4.23997	4.33616688193662	0	1.40558	1.40558	1.40558	2	2	2.00148	2.00148	1	1	0.17	0.00452	0.65371	0.17	0.00452	0.65371	0	0	0	0	0	2.00148	2.00148
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	189899761	190313169	32	413408	0.06255	0.000150009000540032	1.20361	3	3.0492	0	0	3.0492	3.07710879351439	0	1.20361	0.6986	1.70862	0	3	0.47829	2.5467	0	0	1	0.02744	0.97917	0.11	0.01246	0.96567	1	0	0	0	0	0.47829	2.5467
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	190316575	206592692	796	16276117	0.0103	0.00588035282116927	0.98803	2	2	0	0	2	1.73320750766963	0	0.98803	0.98803	0.98803	1	1	1	1	1	1	0.13	0.04385	0.21339	0.13	0.04385	0.21339	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	206608101	206656983	9	48882	0.13675	2.00012000720043e-05	1.39594	4	4.21304	0	0	4.21304	4.27607221454844	0	1.39594	1.39594	1.39594	2	2	2.00551	2.00551	0	0	0.14	0.00943	0.94123	0.14	0.00943	0.94123	0	0	0	0	0	2.00551	2.00551
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	206869674	220313344	888	13443670	0.00989	0.00485029101746105	1.0018	2	2	0	0	2	1.81904812695751	0	1.0018	1.00163	1.00197	1	1	1	1	0	0	0.09	0.00649	0.17729	0.09	0.00593	0.17631	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	220326691	220336649	7	9958	0.17043	0	1.53466	5	4.87506	0	0	4.87506	5.14083697181899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	2	220337714	242814645	1130	22476931	0.00885	0.00812048722923375	1.01113	2	2	0	0	2	1.87721028948155	0	1.01113	1.01105	1.01121	1	1	1	1	0	0	0.06	0	0.12986	0.06	0	0.12947	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	369943	19492771	865	19122828	0.00871	0.00691041462487749	0.87031	1	1	0	0	1	0.999354370228098	0	0.87031	0.71797	1.02266	0	1	0	1	0	0	0.98	0.77654	1	0.03	0	0.21395	1	0	0	0	0	0	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	21462822	32761664	217	11298842	0.01789	0.00408024481468888	0.89567	1	1	0	0	1	1.15744573588828	0	0.89567	0.89567	0.89567	1	1	1	1	1	1	0.42	0.27319	0.55916	0.42	0.27319	0.55916	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	32769260	48587608	1197	15818348	0.00716	0.00571034262055723	0.84212	1	1	0	0	1	0.823621105324286	0	0.84212	0.71694	0.9673	0	1	0	1	0	1	0.98	0.80443	1	0.2	0.04482	0.3472	1	0	0	0	0	0	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	48603723	93624925	1974	45021202	0.00565	0.0162609756585395	0.85263	1	1	0	0	1	0.889139254105381	0	0.85263	0.68403	1.02123	0	1	0	1	0	0	1	0.87438	1	0.03	0	0.18588	1	0	0	0	0	0	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	93699296	111812302	484	18113006	0.0151	0.00654039242354541	1.12977	3	2.99992	0	0	2.99992	2.61679860264892	0	1.12977	1.05135	1.2082	1	2	1.00205	1.61387	0	0	0.06	0.00062	0.65552	0.55	0.07952	0.94736	0	0	0	0	0	1.00205	1.61387
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	111844086	111921171	12	77085	0.09196	3.00018001080065e-05	1.08323	2	2.44202	0	0	2.44202	2.32667351756118	0	1.08323	0.7339	1.43255	0	2	0.11883	2.10626	0	0	0.93	0.09754	0.98442	0.25	0.01185	0.93066	1	0	0	0	0	0.11883	2.10626
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	111927122	118649040	211	6721918	0.02206	0.00243014580874852	1.08949	2	2.00384	0	0	2.00384	2.36569764804355	0	1.08949	1.07943	1.09955	1	1	1	1	0	1	0.15	0.0085	0.33603	0.21	0.03669	0.39703	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	118867098	118922788	8	55690	0.16273	2.00012000720043e-05	1.56652	5	5.05498	0	0	5.05498	5.33944860075959	0	1.56652	1.28409	1.84895	2	3	1.66427	3.16542	0	0	0.79	0.03222	0.97772	0.55	0.02202	0.97134	0	0	0	0	0	1.66427	3.16542
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	118935138	121563346	207	2628208	0.02271	0.000950057003420205	1.11133	3	2.60155	0	0	2.60155	2.50184573266572	0	1.11133	1.10133	1.12133	1	1	1	1	1	1	0.22	0.02577	0.43902	0.28	0.06402	0.50041	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	121575930	122447299	88	871369	0.04275	0.000310018601116067	1.3645	4	4.00273	0	0	4.00273	4.08007881800443	0	1.3645	1.08184	1.64716	1	3	1.00343	2.99777	0	0	0.16	0.00417	0.67416	0.92	0.37807	0.98959	0	0	0	0	0	1.00343	2.99777
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	122459904	131624197	647	9164293	0.01289	0.00331019861191671	1.11491	3	2.93527	0	0	2.93527	2.52416304690324	0	1.11491	1.09351	1.13631	1	1	1	1.00011	1	1	0.2	0.01048	0.46771	0.33	0.06798	0.59705	0	0	0	0	0	1	1.00011
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	132047158	132068804	6	21646	0.19536	1.00006000360022e-05	1.62882	5	5.22632	0	0	5.22632	5.72781973958568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	132075625	138117360	316	6041735	0.01856	0.00218013080784847	1.12197	3	2.98637	0	0	2.98637	2.56817428671243	0	1.12197	1.12197	1.12197	1	1	1	1	1	1	0.28	0.10233	0.45699	0.28	0.10233	0.45699	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	138121061	149192751	417	11071690	0.01638	0.00400024001440086	1.13758	3	2.99999	0	0	2.99999	2.665485257452	0	1.13758	0.99886	1.2763	1	2	0.99868	1.98248	0	0	0.1	0.0012	0.62552	0.77	0.25644	0.98014	0	0	0	0	0	0.99868	1.98248
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	149216603	172165805	645	22949202	0.01298	0.00829049742984579	1.12118	3	2.99833	0	0	2.99833	2.56324951625219	0	1.12118	1.12118	1.12118	1	1	1	1	1	1	0.28	0.1756	0.37756	0.28	0.1756	0.37756	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	3	172227058	197765487	1202	25538429	0.00981	0.00922055323319399	1.15699	3	3	0	0	3	2.78648499749396	0	1.15699	1.10097	1.213	1	2	1.00018	1.8571	1	0	0.22	0.01013	0.58167	0.57	0.20583	0.89889	0	0	0	0	0	1.00018	1.8571
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	59385	5746999	456	5687614	0.01393	0.00205012300738044	1.01156	2	2	0	0	2	1.87989086074471	0	1.01156	1.01156	1.01156	1	1	1	1	0	0	0.06	0	0.16431	0.06	0	0.16431	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	5754670	5803748	5	49078	0.17494	2.00012000720043e-05	1.33089	4	3.86785	0	0	3.86785	3.87055788741141	0	1.33089	0.79258	1.86919	0	3	0.62654	2.88599	0	0	0.74	0.02117	0.97573	0.61	0.01911	0.9741	1	0	0	0	0	0.62654	2.88599
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	5809990	8242553	122	2432563	0.02728	0.00088005280316819	1.02431	2	2	0	0	2	1.9593729156409	0	1.02431	1.02431	1.02431	1	1	1	1	0	0	0.02	0	0.19194	0.02	0	0.19194	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	8288398	8608544	31	320146	0.0558	0.000120007200432026	1.05625	2	2.08051	0	0	2.08051	2.15848325551418	0	1.05625	0	2.1125	0	4	0.00086	3.93262	1	0	NA	NA	NA	0.37	0.01653	0.96319	1	0	0	0	0	0.00086	3.93262
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	8609072	42037320	614	33428248	0.01184	0.0120707242434546	0.99701	2	2	0	0	2	1.78918780986318	0	0.99701	0.99701	0.99701	1	1	1	1	0	1	0.11	0.01528	0.19098	0.11	0.01528	0.19098	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	42051444	42639185	33	587741	0.04302	0.000210012600756045	0.83955	1	0.99997	0	0	0.99997	0.807600016611878	0	0.83955	0.83955	0.83955	0	0	0.54147	0.54147	0	0	0.6	0.0231	0.97288	0.6	0.0231	0.97288	1	1	0	0	0	0.54147	0.54147
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	42965029	54324888	301	11359859	0.01624	0.00410024601476089	0.95741	2	1.97508	0	0	1.97508	1.5423258981856	0	0.95741	0.95741	0.95741	1	1	1	1	1	1	0.23	0.09816	0.34952	0.23	0.09816	0.34952	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	54327141	55141073	27	813932	0.06598	0.000290017401044063	1.16607	3	2.93359	0	0	2.93359	2.84308868835337	0	1.16607	1.16607	1.16607	1	1	1.32177	1.32177	0	0	0.42	0.01681	0.97003	0.42	0.01681	0.97003	0	0	0	0	0	1.32177	1.32177
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	55144605	68459025	242	13314420	0.01961	0.00481028861731704	1.03722	2	2	0	0	2	2.03985239240246	0	1.03722	1.03661	1.03783	1	1	1	1	0	0	0.02	0	0.18501	0.02	0	0.1878	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	68703968	68784820	6	80852	0.17769	3.00018001080065e-05	1.48123	5	4.59722	0	0	4.59722	4.80776040765402	0	1.48123	1.48123	1.48123	2	2	2.19599	2.19599	0	0	0.4	0.0243	0.93183	0.4	0.0243	0.93183	0	0	0	0	0	2.19599	2.19599
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	68789864	68797744	3	7880	0.40187	0	2.37081	7	5.81211	0	1	10.3533013013444	10.3533013013444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	68812228	74459238	283	5647010	0.01786	0.00204012240734444	1.02146	2	2	0	0	2	1.94160633866411	0	1.02146	1.02146	1.02146	1	1	1	1	0	0	0.03	0	0.18088	0.03	0	0.18088	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	74606407	74719795	8	113388	0.16157	4.00024001440086e-05	1.55542	5	5.00274	0	0	5.00274	5.27025245884997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	74735447	87724935	571	12989488	0.01265	0.00469028141688501	1.02757	2	2	0	0	2	1.9796953861477	0	1.02757	1.02757	1.02757	1	1	1	1	0	0	0.01	0	0.10809	0.01	0	0.10809	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	87731029	87812640	9	81611	0.15275	3.00018001080065e-05	1.55967	5	5.04964	0	0	5.04964	5.2967464771487	0	1.55967	1.55967	1.55967	2	2	2.34402	2.34402	0	0	0.65	0.02339	0.97436	0.65	0.02339	0.97436	0	0	0	0	0	2.34402	2.34402
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	87968296	100273823	345	12305527	0.01638	0.00444026641598496	1.03437	2	2	0	0	2	2.02208581542566	0	1.03437	1.03437	1.03437	1	1	1	1	0	0	0.01	0	0.13563	0.01	0	0.13563	0	0	0	0	0	1	1
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	100336510	100349717	7	13207	0.17304	0	1.55824	5	4.98286	0	0	4.98286	5.28783201922701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P04-TP-NT-SM-63B4O-SM-63B4P	4	100443761	140640976	1014	40197215	0.00913	0.0145208712522751	0.98869	2	2	0	0	2	1.73732187286425	0	0.98869	0.98869	0.98869	1	1	1	1	1	1	0.13	0.04844	0.20472	0.13	0.04844	0.20472	0	0	0	0	0	1	1
