sample	Chromosome	Start.bp	End.bp	n_probes	length	seg_sigma	W	total_copy_ratio	modal_total_cn	expected_total_cn	total_HZ	total_amp	corrected_total_cn	rescaled_total_cn	bi.allelic	copy.ratio	hscr.a1	hscr.a2	modal.a1	modal.a2	expected.a1	expected.a2	subclonal.a1	subclonal.a2	cancer.cell.frac.a1	ccf.ci95.low.a1	ccf.ci95.high.a1	cancer.cell.frac.a2	ccf.ci95.low.a2	ccf.ci95.high.a2	LOH	HZ	SC_HZ	amp.a1	amp.a2	rescaled.cn.a1	rescaled.cn.a2
AC-P14-TP-NB-SM-63B5C-SM-63B4H	4	59385	70080079	1918	70020694	0.00458	0.025140251402514	0.9602	1	1.00441	0	0	1.00441	1.204	0	0.9602	0.9602	0.9602	1	1	0.99918	0.99918	1	1	0.4	0.15628	0.63058	0.4	0.15627	0.63058	0	0	0	0	0	0.99918	0.99918
AC-P14-TP-NB-SM-63B5C-SM-63B4H	4	70148305	70156419	4	8114	0.07693	0	0.73523	1	1.19621	0	0	1.19621	-3.2954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	4	70346489	191012705	3457	120666216	0.00365	0.043320433204332	1.02743	3	2.81122	0	0	2.81122	2.5486	0	1.02743	1.02743	1.02743	1	1	1	1	0	0	0.27	0.06591	0.48069	0.27	0.06591	0.48069	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	5	143556	180377223	6300	180233667	0.00265	0.0647006470064701	1.00701	2	2.00033	0	0	2.00033	2.1402	0	1.00701	1.00701	1.00701	1	1	1	1	0	0	0.07	0	0.27599	0.07	0	0.27599	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	5	180424350	180794756	18	370406	0.05023	0.000130001300013	1.02027	3	2.7716	0	0	2.7716	2.4054	0	1.02027	0.81364	1.22689	0	2	1.04498	1.88979	0	0	1	0.01839	0.97692	0.27	0.01511	0.97399	1	0	0	0	0	1.04498	1.88979
AC-P14-TP-NB-SM-63B5C-SM-63B4H	6	345890	33036503	1832	32690613	0.00516	0.011740117401174	1.05821	3	3.00153	0	0	3.00153	3.1642	0	1.05821	1.05821	1.05821	2	2	1.98704	1.98705	0	0	0.58	0.31227	0.83989	0.58	0.31229	0.83991	0	0	0	0	0	1.98704	1.98705
AC-P14-TP-NB-SM-63B5C-SM-63B4H	6	33036936	33041297	3	4361	0.11393	0	0.94434	3	2.94432	0	0	2.94432	0.886799999999998	0	0.94434	0.50671	1.38198	0	4	8e-05	4.30442	1	0	NA	NA	NA	0.82	0.0324	0.97822	1	0	0	0	0	8e-05	4.30442
AC-P14-TP-NB-SM-63B5C-SM-63B4H	6	33048580	57246897	1923	24198317	0.00507	0.00869008690086901	1.06435	3	3.0164	0	0	3.0164	3.287	0	1.06435	1.06435	1.06435	2	2	1.9945	1.9945	0	0	0.64	0.31703	0.92831	0.64	0.31704	0.92831	0	0	0	0	0	1.9945	1.9945
AC-P14-TP-NB-SM-63B5C-SM-63B4H	6	57398224	170892713	3528	113494489	0.00353	0.040740407404074	1.00291	2	2.00008	0	0	2.00008	2.0582	0	1.00291	0.9187	1.08712	0	2	0	2	0	0	0.81	0.51262	0.98204	0.87	0.56466	0.98899	1	0	0	0	0	0	2
AC-P14-TP-NB-SM-63B5C-SM-63B4H	7	540563	142045668	5422	141505105	0.00285	0.05080050800508	1.00538	2	2.00017	0	0	2.00017	2.1076	0	1.00538	1.00538	1.00538	1	1	1	1	0	0	0.05	0	0.26329	0.05	0	0.26329	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	7	142099913	142104528	3	4615	0.06612	0	0.54599	0	0.47377	1	0	0.47377	-7.0802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	7	142119968	142334761	18	214793	0.04955	8.00008000080001e-05	1.00627	3	2.5523	0	0	2.5523	2.1254	0	1.00627	1.00627	1.00627	1	1	1.01915	1.01915	0	0	0.06	0.00325	0.81722	0.06	0.00325	0.81722	0	0	0	0	0	1.01915	1.01915
AC-P14-TP-NB-SM-63B5C-SM-63B4H	7	142364562	142499841	15	135279	0.05058	5.00005000050001e-05	0.93746	1	1.69999	0	0	1.69999	0.749199999999999	0	0.93746	0.93746	0.93746	1	1	0.81808	0.81808	0	0	0.63	0.01787	0.97443	0.63	0.01787	0.97443	0	0	0	0	0	0.81808	0.81808
AC-P14-TP-NB-SM-63B5C-SM-63B4H	7	142561420	143175427	128	614007	0.01867	0.000220002200022	1.01138	2	2.23616	0	0	2.23616	2.2276	0	1.01138	1.01138	1.01138	1	1	1	1	0	0	0.11	3e-05	0.45296	0.11	3e-05	0.45296	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	7	143400398	143560391	14	159993	0.03815	6.00006000060001e-05	0.68175	0	0.02335	1	0	0.02335	-4.365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	7	143632802	158935187	631	15302385	0.00837	0.00549005490054901	1.00697	2	2.00727	0	0	2.00727	2.1394	0	1.00697	1.00693	1.00702	1	1	1	1	0	0	0.07	0	0.3251	0.07	0	0.32578	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	8	190901	146279473	4562	146088572	0.00313	0.0524505245052451	1.01171	2	2.00345	0	0	2.00345	2.2342	0	1.01171	1.01171	1.01171	1	1	1	1	0	0	0.12	0.00062	0.32684	0.12	0.00062	0.32684	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	9	286572	117072901	3499	116786329	0.00357	0.041930419304193	1.00993	2	2.00184	0	0	2.00184	2.1986	0	1.00993	1.00993	1.00993	1	1	1	1	0	0	0.1	0	0.30626	0.1	0	0.30626	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	9	117086013	117092241	5	6228	0.0683	0	0.72973	1	1.03415	0	0	1.03415	-3.4054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	9	117093106	141016185	2146	23923079	0.00455	0.00859008590085901	1.00927	2	2.00217	0	0	2.00217	2.1854	0	1.00927	1.00927	1.00927	1	1	1	1	0	0	0.09	0	0.30657	0.09	0	0.30657	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	10	94609	37451739	1421	37357130	0.00556	0.013410134101341	1.00378	2	2.00044	0	0	2.00044	2.0756	0	1.00378	1.00378	1.00378	1	1	1	1	0	0	0.04	0	0.27182	0.04	0	0.27182	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	10	37458471	37462802	4	4331	0.14443	0	1.38456	6	5.56026	0	1	9.6912	9.6912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	10	37486222	124273790	3936	86787568	0.00334	0.031160311603116	1.00337	2	2.00009	0	0	2.00009	2.0674	0	1.00337	1.00337	1.00337	1	1	1	1	0	0	0.03	0	0.24955	0.03	0	0.24955	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	10	124351949	124354980	4	3031	0.1529	0	1.46602	7	5.73956	0	1	11.3204	11.3204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	10	124357508	135490828	427	11133320	0.01025	0.0040000400004	1.01374	2	2.08617	0	0	2.08617	2.2748	0	1.01374	1.01374	1.01374	1	1	1	1	0	0	0.14	0.00199	0.40471	0.14	0.00199	0.40471	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	11	194433	722474	153	528041	0.01681	0.000190001900019	0.99537	2	1.99616	0	0	1.99616	1.9074	0	0.99537	0.99528	0.99546	1	1	1	1	0	0	0.05	0	0.40186	0.05	0	0.40042	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	11	724776	774060	11	49284	0.07174	2.0000200002e-05	1.13968	5	4.61211	0	0	4.61211	4.7936	0	1.13968	1.13968	1.13968	2	2	1.70302	1.70302	0	0	0.4	0.01538	0.97413	0.4	0.01538	0.97413	0	0	0	0	0	1.70302	1.70302
AC-P14-TP-NB-SM-63B5C-SM-63B4H	11	791991	66282012	4161	65490021	0.00326	0.023510235102351	1.00619	2	2.0003	0	0	2.0003	2.1238	0	1.00619	1.00619	1.00619	1	1	1	1	0	0	0.06	0	0.26917	0.06	0	0.26917	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	11	66283182	66288793	4	5611	0.13132	0	1.25846	5	5.12216	0	1	7.1692	7.1692	0	1.25846	1.25846	1.25846	2	2	2.08085	2.08085	0	0	0.58	0.01588	0.97456	0.58	0.01588	0.97456	0	0	0	0	0	2.08085	2.08085
AC-P14-TP-NB-SM-63B5C-SM-63B4H	11	66291273	134257497	3361	67966224	0.00363	0.02440024400244	1.00731	2	2.00059	0	0	2.00059	2.1462	0	1.00731	1.00731	1.00731	1	1	1	1	0	0	0.07	0	0.282	0.07	0	0.282	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	12	266776	133374994	8083	133108218	0.00233	0.047790477904779	1.00073	2	2.00001	0	0	2.00001	2.0146	0	1.00073	1.00073	1.00073	1	1	1	1	0	0	0.01	0	0.22593	0.01	0	0.22593	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	12	133381454	133779095	27	397641	0.04092	0.000140001400014	1.01789	3	2.62438	0	0	2.62438	2.3578	0	1.01789	0.84315	1.19263	0	2	0.32416	2.45983	0	0	1	0.03926	0.98342	0.93	0.02435	0.9778	1	0	0	0	0	0.32416	2.45983
AC-P14-TP-NB-SM-63B5C-SM-63B4H	13	19751406	115090536	2547	95339130	0.00413	0.034230342303423	0.99786	2	1.99998	0	0	1.99998	1.9572	0	0.99786	0.99786	0.99786	1	1	1	1	0	0	0.02	0	0.24877	0.02	0	0.24877	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	14	19558773	19571382	5	12609	0.08384	0	0.89686	2	2.0853	0	0	2.0853	-0.0628000000000006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	14	19574268	20404293	8	830025	0.08483	0.00030000300003	1.14917	5	4.66355	0	0	4.66355	4.9834	0	1.14917	0.56393	1.7344	0	7	0	6.99969	1	0	NA	NA	NA	NA	NA	NA	1	0	0	0	1	0	8.344
AC-P14-TP-NB-SM-63B5C-SM-63B4H	14	20528672	107170081	4537	86641409	0.00296	0.03110031100311	0.95447	1	1.00016	0	0	1.00016	1.0894	0	0.95447	0.944	0.96495	0	1	0.24072	0.96911	0	0	0.56	0.14861	0.92165	0.35	0.03306	0.76465	1	0	0	0	0	0.24072	0.96911
AC-P14-TP-NB-SM-63B5C-SM-63B4H	14	107170344	107283203	10	112859	0.06844	4.0000400004e-05	1.03609	3	3.20582	0	0	3.20582	2.7218	0	1.03609	0.4788	1.59338	0	6	0.00056	5.89924	1	0	NA	NA	NA	0.93	0.031	0.97927	1	0	0	0	0	0.00056	5.89924
AC-P14-TP-NB-SM-63B5C-SM-63B4H	15	20170331	72958619	3292	52788288	0.00364	0.018950189501895	1.00038	2	2.00002	0	0	2.00002	2.0076	0	1.00038	1.00038	1.00038	1	1	1	1	0	0	0	0	0.2336	0	0	0.2336	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	15	73002080	74365120	97	1363040	0.02134	0.000490004900049001	1.0059	2	2.18068	0	0	2.18068	2.118	0	1.0059	1.0059	1.0059	1	1	1.02703	1.02703	0	0	0.06	0.00416	0.85742	0.06	0.00416	0.85742	0	0	0	0	0	1.02703	1.02703
AC-P14-TP-NB-SM-63B5C-SM-63B4H	15	74367087	102500730	1418	28133643	0.00555	0.01010010100101	1.0006	2	2.0001	0	0	2.0001	2.012	0	1.0006	1.00051	1.00069	1	1	1	1	0	0	0.01	0	0.24423	0.01	0	0.24548	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	16	105503	29376192	2357	29270689	0.00434	0.010510105101051	1.00958	2	2.00224	0	0	2.00224	2.1916	0	1.00958	1.00958	1.00958	1	1	1	1	0	0	0.1	0	0.30456	0.1	0	0.30456	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	16	29465385	29475839	13	10454	0.07687	0	1.32829	7	6.34632	0	1	8.5658	8.5658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	16	29690524	30199789	152	509265	0.01689	0.000180001800018	0.9965	2	2.00554	0	0	2.00554	1.93	0	0.9965	0.9965	0.9965	1	1	0.99964	0.99964	0	0	0.03	0	0.58152	0.03	0	0.58152	0	0	0	0	0	0.99964	0.99964
AC-P14-TP-NB-SM-63B5C-SM-63B4H	16	30204727	30215184	13	10457	0.07387	0	1.27615	7	6.06779	0	1	7.523	7.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	16	30364554	78143703	2511	47779149	0.00419	0.017150171501715	1.00391	2	2.00018	0	0	2.00018	2.0782	0	1.00391	1.00387	1.00394	1	1	1	1	0	0	0.04	0	0.26028	0.04	0	0.26089	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	16	78420800	90141820	592	11721020	0.00809	0.004210042100421	0.9415	1	0.99997	0	0	0.99997	0.83	0	0.9415	0.93206	0.95093	0	1	0.04914	0.58189	0	0	0.68	0.20477	0.96846	0.49	0.07549	0.90493	1	0	0	0	0	0.04914	0.58189
AC-P14-TP-NB-SM-63B5C-SM-63B4H	17	96988	81052160	8440	80955172	0.00225	0.029060290602906	0.9913	2	1.99979	0	0	1.99979	1.826	0	0.9913	0.9913	0.9913	1	1	1	1	0	0	0.09	0	0.29021	0.09	0	0.29021	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	18	166802	77960703	2079	77793901	0.00463	0.027930279302793	1.01043	2	2.00363	0	0	2.00363	2.2086	0	1.01043	1.01043	1.01043	1	1	1	1	0	0	0.1	0	0.31923	0.1	0	0.31923	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	19	111137	41354593	4594	41243456	0.00313	0.014810148101481	1.01687	2	2.03503	0	0	2.03503	2.3374	0	1.01687	1.01687	1.01687	1	1	1	1	0	0	0.17	0.01168	0.36572	0.17	0.01168	0.36572	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	19	41356241	41387574	9	31333	0.03605	1.0000100001e-05	0.5153	0	3e-05	1	0	3e-05	-7.694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	19	41497295	59082558	2546	17585263	0.00441	0.00631006310063101	1.06449	3	3.01399	0	0	3.01399	3.2898	0	1.06449	1.06156	1.06742	2	2	1.99725	1.99987	0	0	0.62	0.33986	0.87604	0.67	0.39805	0.92304	0	0	0	0	0	1.99725	1.99987
AC-P14-TP-NB-SM-63B5C-SM-63B4H	20	76851	62904763	3491	62827912	0.00356	0.022560225602256	1.00754	2	2.00063	0	0	2.00063	2.1508	0	1.00754	1.00754	1.00754	1	1	1	1	0	0	0.08	0	0.28265	0.08	0	0.28265	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	21	10862908	48084222	1382	37221314	0.00566	0.013360133601336	1.00634	2	2.00125	0	0	2.00125	2.1268	0	1.00634	1.00634	1.00634	1	1	1	1	0	0	0.06	0	0.28334	0.06	0	0.28334	0	0	0	0	0	1	1
AC-P14-TP-NB-SM-63B5C-SM-63B4H	22	16282534	42486717	1957	26204183	0.00446	0.00941009410094101	0.94514	1	1	0	0	1	0.902799999999999	0	0.94514	0.92349	0.96678	0	1	0.07218	0.86909	0	0	0.77	0.15417	0.98019	0.33	0.0182	0.88612	1	0	0	0	0	0.07218	0.86909
AC-P14-TP-NB-SM-63B5C-SM-63B4H	22	42523542	42524865	4	1323	0.12594	0	1.2067	5	4.86158	0	0	4.86158	6.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AC-P14-TP-NB-SM-63B5C-SM-63B4H	22	42608483	51237387	655	8628904	0.00769	0.00310003100031	0.94175	1	0.99997	0	0	0.99997	0.834999999999999	0	0.94175	0.93927	0.94422	0	0	0.01743	0.10974	0	0	0.61	0.28875	0.89999	0.56	0.23994	0.85948	1	1	0	0	0	0.01743	0.10974
