Chromosome	Start.bp	End.bp	n_probes	length	n_hets	f	tau	sigma.tau	mu.minor	sigma.minor	mu.major	sigma.major	SegLabelCNLOH
5	32101013	82500686	1871	50399673	145	0.402742334712918	2.40293957320228	0.00585821031237125	0.967765493885548	0.0146869535796257	1.43517407931673	0.0146869535796257	2
5	82649002	89701558	76	7052556	11	0.479156726354046	2.27063639688698	0.0274725930843488	1.08799070267271	0.0760733495902675	1.18264569421427	0.0760733495902675	2
5	89705469	125882053	809	36176584	82	0.39255351681718	2.40558115246285	0.00891872704393968	0.944319341388417	0.0185407111671378	1.46126181107443	0.0185407111671378	1
5	125885936	135207376	522	9321440	38	0.418928490638127	2.45389702994399	0.0113251638641337	1.02800737893582	0.031929095737326	1.42588965100817	0.031929095737326	2
5	135229774	147480080	783	12250306	144	0.399817939134075	2.44818929904042	0.00922553240073389	0.978830000152438	0.0150361024048956	1.46935929888798	0.0150361024048956	1
5	147486663	150886943	344	3400280	46	0.381727219439434	2.44118235540557	0.0138788395156902	0.931865752673576	0.0293743521312096	1.50931660273199	0.0293743521312096	1
5	150891946	173040195	663	22148249	75	0.412933604447603	2.39719386627326	0.00981769428764188	0.9898819037599	0.0204414275641213	1.40731196251336	0.0204414275641213	2
5	173337566	180424350	554	7086784	61	0.34389433393492	1.48726874416692	0.00667955432137279	0.511463294157506	0.0180400947226854	0.97580545000941	0.0180400947226854	2
5	180431429	180794756	17	363327	5	0.402387792033412	2.3553079780441	0.0602444306276624	0.947747176843847	0.139828534317578	1.40756080120026	0.139828534317578	2
6	345890	35748936	2264	35403046	331	0.499999999817793	1.9748485115891	0.00438052277047065	0.98742425543472	0.00312461479200918	0.987424256154383	0.00312461479200918	2
6	35762988	35765023	3	2035	0	NA	2.68259772764975	0.163258281291679	NA	NA	NA	NA	2
6	35782440	161032673	4741	125250233	397	0.499999999601577	1.95910671741415	0.00300310297736823	0.979553357926524	0.00286178074582948	0.97955335948763	0.00286178074582948	2
6	161038228	161067336	12	29108	0	NA	1.40241799134505	0.0428121333041103	NA	NA	NA	NA	2
6	161085221	170892713	259	9807492	31	0.500000000000001	1.98107383238883	0.0129919577114272	0.990536916194415	0.0089729569482194	0.990536916194411	0.0089729569482194	2
7	540563	57188202	1876	56647639	248	0.499921027526444	1.94141424395593	0.00473116444053153	0.970553803692925	0.00492903444955544	0.970860440263007	0.00492903444955544	2
7	57194361	86526884	714	29332523	40	0.343526952783414	1.51604791068466	0.00599686533442021	0.520803319031162	0.0216809533975886	0.995244591653497	0.0216809533975886	2
7	86537810	95224405	469	8686595	22	0.314764393232842	1.4667968286641	0.00716036252116878	0.461695413770314	0.0227952711432374	1.00510141489379	0.0227952711432374	1
7	95457398	143175427	2529	47718029	232	0.499999996437168	1.95660722519094	0.00410656810509669	0.978303605624408	0.00488407377593726	0.978303619566535	0.00488407377593726	2
7	143400398	144074247	37	673849	1	0.334702942547217	1.72505383009167	0.029952547738442	0.57738059298403	0.197474616220032	1.14767323710764	0.197474616220032	2
7	144077070	158935187	608	14858117	87	0.499999945887426	1.94811550782876	0.00833915165555073	0.974057648496836	0.0146455400024783	0.974057859331926	0.0146455400024783	2
8	190901	146279473	4556	146088572	434	0.499993267597332	1.94069684451991	0.00303481955523631	0.97033535670734	0.0023290225953065	0.970361487812568	0.0023290225953065	2
9	286572	117072901	3501	116786329	304	0.500000000000005	1.93828605336162	0.00345773323455256	0.969143026680821	0.00275417173340596	0.969143026680802	0.00275417173340596	2
9	117086013	117092241	5	6228	0	NA	3.87886388862129	0.182652621276005	NA	NA	NA	NA	2
9	117093106	141016185	2146	23923079	184	0.499999999999997	1.94837036255382	0.00443930861552516	0.974185181276903	0.00437156011003766	0.974185181276914	0.00437156011003766	2
10	94609	46963929	1533	46869320	148	0.499999999999986	1.95566314020642	0.00527198031090092	0.977831570103184	0.00442515863260423	0.977831570103238	0.00442515863260423	2
10	46965799	48268038	33	1302239	10	0.194562799948004	2.37169244266151	0.0435394544222667	0.461443122259743	0.040946319185381	1.91024932040176	0.040946319185381	2
10	48382082	51632937	129	3250855	12	0.499933076256093	1.97725697222289	0.0183736774850445	0.988496160672197	0.0148132344281979	0.988760811550693	0.0148132344281979	2
10	51838465	52103562	45	265097	1	0.2947490632387	2.71197804691287	0.0426131431404501	0.799352988851488	0.359247797781461	1.91262505806139	0.359247797781461	2
10	52504997	124362630	3630	71857633	289	0.499999998780918	1.99010991504326	0.00348608633536945	0.995054955095523	0.00359752886015459	0.995054959947737	0.00359752886015459	2
10	124365533	124370748	5	5215	0	NA	2.56557819772157	0.120962455912556	NA	NA	NA	NA	2
10	124377694	135490828	414	11113134	51	0.499839710513388	1.99164630247476	0.0103305831179154	0.995503911274045	0.0110630108427651	0.996142391200719	0.0110630108427651	2
11	194433	108256674	6144	108062241	711	0.499982914279209	1.96008875457675	0.00263934516601255	0.980010887759188	0.00218429642297629	0.98007786681756	0.00218429642297629	2
11	108276220	117712723	472	9436503	44	0.325903328013511	1.49346403615901	0.00726649916110349	0.48672489965271	0.0178070745004607	1.0067391365063	0.0178070745004607	2
11	117780601	124530611	626	6750010	54	0.499999974460232	1.9449664344012	0.00820516505844333	0.972483167526607	0.0130253526680317	0.972483266874589	0.0130253526680317	2
11	124545237	124764180	43	218943	2	0.5	1.99839768840146	0.0321627742994638	0.999198844200732	0.262772163748527	0.999198844200732	0.262772163748527	2
11	124765466	134257497	409	9492031	54	0.499999994737078	1.99884551234086	0.0104309274877531	0.99942274565066	0.00849846799527075	0.999422766690195	0.00849846799527075	2
12	266776	25314088	1640	25047312	202	0.4129188095632	2.38247834247422	0.0062041281439668	0.983770120984564	0.0130639810321745	1.39870822148966	0.0130639810321745	2
12	25348010	25380256	5	32246	0	NA	16.5468429708324	0.777717145177825	NA	NA	NA	NA	2
12	25672900	133779095	6464	108106195	485	0.499999999379694	1.9165872373642	0.00251635331242881	0.958293617493227	0.00263619530449512	0.958293619870969	0.00263619530449512	2
13	19751406	76430692	1574	56679286	151	0.271280044607472	1.95126865715015	0.0051912297456663	0.529340248352855	0.0110451379474521	1.42192840879729	0.0110451379474521	2
13	76445052	115090536	970	38645484	83	0.221128728458628	2.38730459006427	0.00808336507174219	0.527901628444359	0.0157628531218345	1.85940296161991	0.0157628531218345	2
14	19558773	104561930	4363	85003157	411	0.499999999590165	1.93797901321225	0.00309689490988473	0.968989505811875	0.00251645860063218	0.968989507400377	0.00251645860063218	2
14	104570731	105054628	6	483897	9	0.317836397253809	2.1573438469387	0.0929175641886236	0.685682395948669	0.16554047432418	1.47166145099003	0.16554047432418	2
14	105344808	106780663	144	1435855	58	0.499727979963231	2.06001747372895	0.0181148136593735	1.02944837083553	0.0124975574553063	1.03056910289342	0.0124975574553063	2
14	106791155	106805621	4	14466	0	NA	1.11654367419122	0.0591391199621232	NA	NA	NA	NA	2
14	106816150	107283203	36	467053	3	0.5	1.99011024546324	0.0350058213780728	0.995055122731619	0.027909974005322	0.995055122731619	0.027909974005322	2
15	20170331	22929804	43	2759473	5	0.313942272340978	2.07685712754129	0.0334195353010378	0.652013245947868	0.0752832166161227	1.42484388159342	0.0752832166161227	2
15	22933608	102500730	4764	79567122	433	0.499999999318561	1.96763932104785	0.00300882976692745	0.983819659183099	0.00255588483981504	0.983819661864753	0.00255588483981504	2
16	105503	2237407	543	2131904	49	0.382007375977897	2.43571722316464	0.011022063043259	0.930461945045294	0.0318807620531268	1.50525527811935	0.0318807620531268	1
16	2239286	16248567	849	14009281	107	0.406545545248158	2.42617941303	0.00878034648040523	0.986352432340137	0.0189495345307224	1.43982698068986	0.0189495345307224	2
16	16253389	18794377	59	2540988	3	0.306441474609173	2.23820351142643	0.0307368032441985	0.685878384516946	0.137571222765151	1.55232512690949	0.137571222765151	2
16	18799424	30199789	1060	11400365	54	0.412461751969132	2.3651270998439	0.00766104396408081	0.97552446723129	0.0256086214759624	1.38960263261261	0.0256086214759624	2
16	30204727	90141820	3117	59937093	283	0.499935029163421	1.95595733853789	0.00369778338928443	0.977851589084347	0.00457903529684993	0.978105749453543	0.00457903529684993	2
17	96988	3628427	382	3531439	53	0.499999999999996	1.96416508017813	0.0106068885046324	0.982082540089057	0.00739807407007908	0.982082540089072	0.00739807407007908	2
17	3631430	3635710	4	4280	0	NA	1.35317999270776	0.0715668877150846	NA	NA	NA	NA	2
17	3643135	39525828	3950	35882693	344	0.500000000000009	1.98035035065677	0.0033255850521543	0.990175175328404	0.00235455082415965	0.99017517532837	0.00235455082415965	2
17	39535667	39538387	5	2720	1	0.5	2.76931673417069	0.130532851822256	1.38465836708534	0.301597574769143	1.38465836708534	0.301597574769143	2
17	39551209	63848036	2480	24296827	136	0.499986429807228	1.97442269130599	0.00418451480716653	0.987184552356458	0.00366632571479029	0.987238138949528	0.00366632571479029	2
17	63923753	65051287	44	1127534	7	0.301741659169525	1.55882190298315	0.0248345480836662	0.470361507355933	0.0642167331834778	1.08846039562722	0.0642167331834778	2
17	65074534	81052160	1568	15977626	221	0.499999989225186	1.96995134240247	0.005250709802654	0.984975649975374	0.00781109221153016	0.984975692427092	0.00781109221153016	2
18	166802	77960703	2073	77793901	210	0.499980060441603	2.00254848110903	0.00464178405108022	1.00123431062213	0.00423596280661541	1.0013141704869	0.00423596280661541	2
19	111137	40370363	4405	40259226	553	0.49999999837825	1.98005383088828	0.0031486829309426	0.990026912232987	0.00383859067121219	0.990026918655293	0.00383859067121219	2
19	40376927	40382554	3	5627	0	NA	2.59504051874255	0.157948544346798	NA	NA	NA	NA	2
19	40384848	52132309	1849	11747461	259	0.499999990695584	2.00412320103645	0.0049187629093084	1.00206158187103	0.00426158119512831	1.00206161916542	0.00426158119512831	2
19	52133277	52195899	10	62622	0	NA	2.63310541359568	0.0877763278858437	NA	NA	NA	NA	2
19	52219574	54784334	283	2564760	67	0.497550564197272	1.96199392770815	0.012309728061878	0.976191185682811	0.016376167014021	0.985802742025337	0.016376167014021	2
19	54802630	54804156	5	1526	1	0.5	2.6029113142288	0.122716138410449	1.3014556571144	0.221867907596157	1.3014556571144	0.221867907596157	2
19	54822834	56190107	298	1367273	50	0.496233961441323	2.06552448375818	0.0126258638354904	1.02498339702936	0.0230500950900896	1.04054108672881	0.0230500950900896	2
19	56204106	56206220	3	2114	1	0.275415211895999	2.43468103976492	0.14822385507659	0.670548194466027	0.318742295830196	1.7641328452989	0.318742295830196	2
19	56223250	59082558	273	2859308	79	0.498732922131561	1.94561273808562	0.0124290161526386	0.970341126201829	0.0141402585379626	0.975271611883792	0.0141402585379626	2
20	76851	62904763	3487	62827912	358	0.401923128418127	2.41862861263093	0.00431907850440957	0.972102778470216	0.00951558017426216	1.44652583416071	0.00951558017426216	2
21	10862908	48084222	1384	37221314	157	0.499999999693823	1.99048816316343	0.00564684086461398	0.995244080972273	0.0046680871291079	0.995244082191155	0.0046680871291079	2
22	16282534	23077428	379	6794894	49	0.499999995024507	2.0613874501307	0.0111733372569923	1.03069371480893	0.0118720254174573	1.03069373532177	0.0118720254174573	2
22	23101551	23241816	11	140265	2	0.331760753696299	1.55761172266745	0.0496307699933982	0.516754439078345	0.141380366794488	1.04085728358911	0.141380366794488	2
22	23247186	50926395	2133	27679209	235	0.499999998869019	2.00005174219602	0.00457035476578825	1.00002586883599	0.00420342636051374	1.00002587336003	0.00420342636051374	2
22	50927690	51237387	92	309697	12	0.492603914003711	1.89817828815329	0.0208909219706783	0.935050054221176	0.0422450068238788	0.963128233932115	0.0422450068238788	2
