Chromosome	Start.bp	End.bp	n_probes	length	n_hets	f	tau	sigma.tau	mu.minor	sigma.minor	mu.major	sigma.major	SegLabelCNLOH
1	238050767	245019332	167	6968565	12	0.499999989212365	1.99411760626379	0.0226969218691575	0.997058781620081	0.0366919890619978	0.997058824643706	0.0366919890619978	2
1	245020093	246027144	27	1007051	5	0.350490718798789	2.37860426450799	0.0672938434994523	0.83367871840527	0.181732785228008	1.54492554610272	0.181732785228008	2
1	246093205	249211681	141	3118476	39	0.499728698688165	1.94559272980387	0.0241020363156836	0.972268523042043	0.0176773158313495	0.973324206761825	0.0176773158313495	2
2	45912	31598332	1400	31552420	97	0.499999999999994	1.99607062048593	0.00784666056678868	0.998035310242955	0.00773786750461721	0.998035310242978	0.00773786750461721	2
2	31602787	31637511	10	34724	0	NA	3.38623466543293	0.157283199200062	NA	NA	NA	NA	2
2	32094968	61172193	1012	29077225	84	0.499999978896741	1.94900370207637	0.00901220599776978	0.974501809907854	0.0125151488090496	0.974501892168513	0.0125151488090496	2
2	61180190	61233734	10	53544	0	NA	2.95245661667819	0.137175665814186	NA	NA	NA	NA	2
2	61258900	98914431	1556	37655531	103	0.499999999999993	1.97479625138702	0.00736387511696704	0.987398125693498	0.00625442803380264	0.987398125693525	0.00625442803380264	2
2	98920214	98928737	3	8523	1	0	1.07977357280019	0.0919599047987567	0	0.20481767478539	1.07977357280019	0.20481767478539	2
2	98999877	103120036	274	4120159	36	0.499953006663118	1.96646419037608	0.0174745504779606	0.983139684473877	0.0118808347151235	0.983324505902207	0.0118808347151235	2
2	103124638	103130629	4	5991	0	NA	3.0180897158594	0.221704204471629	NA	NA	NA	NA	2
2	103141548	109522793	156	6381245	12	0.429249136293446	1.95337615948567	0.0230053526659637	0.838485029315433	0.112119453569135	1.11489113017024	0.112119453569135	1
2	109526951	119914467	378	10387516	21	0.499930153375255	2.02165430376629	0.0152937947173451	1.01068594615363	0.014362139509856	1.01096835761267	0.014362139509856	2
2	120003314	120012341	3	9027	0	NA	2.96584129422811	0.251580116611197	NA	NA	NA	NA	2
2	120097468	189342443	2625	69244975	248	0.499999990513437	1.96970509511412	0.0056549573760646	0.984852528871326	0.005636937118789	0.984852566242791	0.005636937118789	2
2	189405976	189876426	40	470450	3	0.5	2.81116578618762	0.0653131050833099	1.40558289309381	0.0754930356009137	1.40558289309381	0.0754930356009137	2
2	189899761	190313169	32	413408	1	0.290210443453514	2.40721770595778	0.0625547998981266	0.698599717935156	0.302223287026916	1.70861798802262	0.302223287026916	2
2	190316575	206592692	796	16276117	59	0.499999999999994	1.97605332241545	0.0103022027219179	0.988026661207716	0.00959736301787813	0.988026661207738	0.00959736301787813	2
2	206608101	206656983	9	48882	1	0.5	2.79188245664122	0.136749896113512	1.39594122832061	0.177958649569428	1.39594122832061	0.177958649569428	2
2	206869674	220313344	888	13443670	56	0.499915045482719	2.00360506940656	0.0098894709236442	1.00163231940179	0.0109629269343822	1.00197275000477	0.0109629269343822	2
2	220326691	220336649	7	9958	0	NA	3.06931853615416	0.170430914277697	NA	NA	NA	NA	2
2	220337714	242814645	1130	22476931	171	0.499959461698881	2.02225439467292	0.00884810758231768	1.01104521857887	0.00648130481729188	1.01120917609405	0.00648130481729188	2
3	369943	19492771	865	19122828	91	0.412477313288031	1.74062878351944	0.00870939755679865	0.717969884057913	0.0270709871425599	1.02265889946153	0.0270709871425599	1
3	21462822	32761664	217	11298842	15	0.500000000000001	1.79134168010403	0.0178933052538956	0.895670840052016	0.0211447567920211	0.895670840052012	0.0211447567920211	2
3	32769260	48587608	1197	15818348	114	0.425676671109483	1.68424164089122	0.00716480034026542	0.716942375038547	0.0231176622389661	0.96729926585267	0.0231176622389661	2
3	48603723	93624925	1974	45021202	104	0.40112802709558	1.70525757389742	0.00564860996208671	0.684026606307268	0.0221572747409411	1.02123096759015	0.0221572747409411	1
3	93699296	111812302	484	18113006	28	0.465291607344651	2.25954691139367	0.0151007717119484	1.051348214273	0.0879212208321661	1.20819869712067	0.0879212208321661	2
3	111844086	111921171	12	77085	4	0.338757674349558	2.16645049737038	0.0919633492045217	0.733901732082633	0.141995770831673	1.43254876528775	0.141995770831673	1
3	111927122	118649040	211	6721918	37	0.495383526107076	2.17898189691802	0.0220577488066692	1.07943173541873	0.0289736674613461	1.09955016149928	0.0289736674613461	2
3	118867098	118922788	8	55690	3	0.409854473238746	3.13304777912267	0.162726343004095	1.28409364714415	0.211351833319768	1.84895413197853	0.211351833319768	2
3	118935138	121563346	207	2628208	20	0.495500939387499	2.22266753566412	0.0227149342554672	1.10133385186767	0.0351176490398434	1.12133368379645	0.0351176490398434	2
3	121575930	122447299	88	871369	12	0.396423016053899	2.72899214751767	0.0427500350615217	1.08183529790636	0.0797543756340292	1.6471568496113	0.0797543756340292	2
3	122459904	131624197	647	9164293	51	0.490400915438668	2.22982143297847	0.0128894929239357	1.09350647199741	0.0434988112525247	1.13631496098107	0.0434988112525247	2
3	132047158	132068804	6	21646	0	NA	3.25764982303049	0.195356794539722	NA	NA	NA	NA	2
3	132075625	138117360	316	6041735	20	0.499999974868597	2.24394384869319	0.0185600009570535	1.12197186795314	0.0273190066897256	1.12197198074005	0.0273190066897256	2
3	138121061	149192751	417	11071690	26	0.439028549401719	2.27515762450253	0.0163807941836662	0.998859151545604	0.0794301239892443	1.27629847295692	0.0794301239892443	1
3	149216603	172165805	645	22949202	47	0.499999997582447	2.24236196748211	0.0129818426397409	1.12118097832003	0.0131091712738848	1.12118098916208	0.0131091712738848	2
3	172227058	197765487	1202	25538429	136	0.475792332973607	2.31397096869827	0.00981240319343392	1.10096964563015	0.0578934133649989	1.21300132306812	0.0578934133649989	1
4	59385	5746999	456	5687614	63	0.499999999999996	2.02312936908725	0.0139345975483208	1.01156468454362	0.0142163761588075	1.01156468454364	0.0142163761588075	2
4	5754670	5803748	5	49078	2	0.297764180155696	2.66177654958877	0.174940137510144	0.792581712045955	0.311851174059745	1.86919483754281	0.311851174059745	2
4	5809990	8242553	122	2432563	27	0.499999999999998	2.04862279402101	0.0272782885673698	1.0243113970105	0.0242912903333569	1.02431139701051	0.0242912903333569	2
4	8288398	8608544	31	320146	5	0	2.11250455757253	0.0557966662734393	0	0.19652466554975	2.11250455757253	0.19652466554975	0
4	8609072	42037320	614	33428248	83	0.499999986999533	1.99402836734713	0.0118364547823068	0.997014157750265	0.0109130083098976	0.997014209596867	0.0109130083098976	2
4	42051444	42639185	33	587741	1	0.5	1.67910518676227	0.0430202628718763	0.839552593381133	0.218583971915816	0.839552593381133	0.218583971915816	2
4	42965029	54324888	301	11359859	22	0.500000000000002	1.91481936578498	0.0162360473150664	0.957409682892495	0.0179883692034211	0.957409682892489	0.0179883692034211	2
4	54327141	55141073	27	813932	1	0.5	2.33214817297894	0.0659832982690066	1.16607408648947	0.265425940090912	1.16607408648947	0.265425940090912	2
4	55144605	68459025	242	13314420	15	0.499705501644928	2.07443618822999	0.0196114404913958	1.03660717606986	0.0234592687367004	1.03782901216013	0.0234592687367004	2
4	68703968	68784820	6	80852	2	0.5	2.96245623895376	0.177691433557389	1.48122811947688	0.111619528181508	1.48122811947688	0.111619528181508	2
4	68789864	68797744	3	7880	0	NA	4.74161862773724	0.401866318366382	NA	NA	NA	NA	2
4	68812228	74459238	283	5647010	19	0.500000000000001	2.0429294577716	0.0178607299463918	1.0214647288858	0.021491144380052	1.0214647288858	0.021491144380052	2
4	74606407	74719795	8	113388	0	NA	3.11083202238979	0.161574993057206	NA	NA	NA	NA	2
4	74735447	87724935	571	12989488	47	0.499999999999998	2.05513601120537	0.0126489064621582	1.02756800560268	0.011585628173159	1.02756800560269	0.011585628173159	2
4	87731029	87812640	9	81611	1	0.5	3.11934112797484	0.152750135052525	1.55967056398742	0.236285024502482	1.55967056398742	0.236285024502482	2
4	87968296	100273823	345	12305527	29	0.500000000000003	2.06874122217891	0.0163801410450448	1.03437061108946	0.0163307438054679	1.03437061108945	0.0163307438054679	2
4	100336510	100349717	7	13207	0	NA	3.11647089994271	0.173043350379735	NA	NA	NA	NA	2
4	100443761	140640976	1014	40197215	97	0.500000000000012	1.97738988551603	0.00913398484594718	0.988694942758037	0.00793503254022998	0.988694942757991	0.00793503254022998	2
4	140810361	141074247	5	263886	3	0.5	2.90900674107023	0.191147327778704	1.45450337053511	0.124595892521916	1.45450337053511	0.124595892521916	2
4	141300764	191012705	1236	49711941	79	0.499999984095661	2.02770779564583	0.00848293299938697	1.01385386557356	0.0104469259296712	1.01385393007227	0.0104469259296712	2
5	143556	32053931	643	31910375	71	0.493447319135596	2.03715257450277	0.0118157480142992	1.00522747655857	0.031550217451936	1.0319250979442	0.031550217451936	2
5	32058096	32061173	3	3077	0	NA	3.39691601734818	0.288062496236104	NA	NA	NA	NA	2
5	32072344	73045735	1456	40973391	112	0.499999999999993	2.04616237922694	0.00788671551078314	1.02308118961346	0.00616450306768242	1.02308118961349	0.00616450306768242	2
5	73072430	73181801	10	109371	1	0.5	2.72998047166105	0.126862911339092	1.36499023583053	0.187584780604558	1.36499023583053	0.187584780604558	2
5	73205479	137767180	2024	64561701	163	0.499999999999987	2.00236061103183	0.00654644275139424	1.00118030551589	0.00639976550125127	1.00118030551594	0.00639976550125127	2
5	137777111	137803107	6	25996	0	NA	2.84641905728011	0.170747384593558	NA	NA	NA	NA	2
5	137848547	147261109	559	9412562	73	0.498948563550928	1.99833750690849	0.0124318064310706	0.997067628561933	0.0157388020274628	1.00126987834656	0.0157388020274628	2
5	147443634	147486663	10	43029	4	0.5	2.7575876788288	0.128142627639652	1.3787938394144	0.100243734066006	1.3787938394144	0.100243734066006	2
5	147491394	148016564	49	525170	1	0.238618926484306	1.96801815811987	0.0413547240650783	0.469606380192185	0.270562217478887	1.49841177792769	0.270562217478887	2
5	148384369	148389893	4	5524	0	NA	2.82806152276818	0.207776508731161	NA	NA	NA	NA	2
5	148406224	167812317	703	19406093	64	0.49994442062351	2.01711017620886	0.0111894698390139	1.00844297837853	0.0105129086959841	1.00866719783034	0.0105129086959841	2
5	167833267	167882442	10	49175	1	0.5	2.62341081627285	0.121922935907438	1.31170540813643	0.284461911856513	1.31170540813643	0.284461911856513	2
5	167891850	169015499	50	1123649	2	0.5	1.8717341519298	0.038943088881245	0.935867075964902	0.0920525235245948	0.935867075964902	0.0920525235245948	2
5	169020454	169021629	4	1175	1	0.5	3.25839669529687	0.239316972553412	1.62919834764843	0.243091526505379	1.62919834764843	0.243091526505379	2
5	169025531	170162786	67	1137255	4	0.5	2.08373287572498	0.0374382369491483	1.04186643786249	0.0323303573596833	1.04186643786249	0.0323303573596833	2
5	170216191	170323086	11	106895	0	NA	3.19595036998497	0.141553610804536	NA	NA	NA	NA	2
5	170338055	175995748	171	5657693	8	0.5	2.090065208016	0.0235054317708329	1.045032604008	0.0220831565915499	1.045032604008	0.0220831565915499	2
5	176002353	176301415	40	299062	4	0.322434023720393	1.82489784260679	0.0424541618289189	0.588409154270372	0.181365093931433	1.23648868833642	0.181365093931433	2
5	176304619	180794756	453	4490137	59	0.499719337836985	2.11068225760197	0.0145836559241022	1.05474874015313	0.0156348406929218	1.05593351744884	0.0156348406929218	2
6	345890	27420060	843	27074170	88	0.499999999999995	2.02075868796979	0.0102365963017749	1.01037934398488	0.00802778886262801	1.0103793439849	0.00802778886262801	2
6	27425124	27879560	17	454436	3	0.5	2.40397838183776	0.085709312236255	1.20198919091888	0.115497533565875	1.20198919091888	0.115497533565875	2
6	28053463	30036981	113	1983518	38	0.500000000000002	1.98541285619552	0.0274721424688351	0.992706428097765	0.0176430540552045	0.992706428097756	0.0176430540552045	2
6	30040979	30080373	8	39394	10	0.405384326986778	2.80260394720343	0.145600818408895	1.13613171494755	0.161592195143261	1.66647223225588	0.161592195143261	2
6	30114917	37452611	1451	7337694	168	0.499999989599403	2.00468235245739	0.00774066884171254	1.0023411553788	0.00710709064491637	1.00234119707859	0.00710709064491637	2
6	37606034	38224238	14	618204	1	0.5	2.32169083069721	0.0912233121235785	1.1608454153486	0.216155399001832	1.1608454153486	0.216155399001832	2
6	38312814	43152345	469	4839531	53	0.500000000000001	1.9505379354321	0.0132487678606529	0.975268967716051	0.0108138590242924	0.975268967716048	0.0108138590242924	2
6	43153942	43156356	5	2414	0	NA	2.7887741928656	0.183265475754283	NA	NA	NA	NA	2
6	43163904	56515776	770	13351872	65	0.499877490988867	1.98088618523173	0.0105002219960835	0.990200416208147	0.0129832634907023	0.990685769023588	0.0129832634907023	2
6	56765318	71665836	165	14900518	10	0.5	1.88118964104057	0.0215453678143048	0.940594820520283	0.0640046522746256	0.940594820520283	0.0640046522746256	2
6	72006058	170892713	3356	98886655	293	0.500000000000009	1.99806153327794	0.00507305289265534	0.999030766638988	0.00408679872217509	0.999030766638952	0.00408679872217509	2
7	540563	44047337	1463	43506774	182	0.499999999999995	1.96815564910985	0.0075688733709058	0.984077824554914	0.00685589012984769	0.984077824554933	0.00685589012984769	2
7	44091484	44281340	53	189856	3	0.5	2.42044295402318	0.0488731655978523	1.21022147701159	0.159075200126204	1.21022147701159	0.159075200126204	2
7	44282890	93633518	1415	49350628	125	0.499999999999997	2.02354259242223	0.00791201366985844	1.01177129621111	0.00675315883955573	1.01177129621112	0.00675315883955573	2
7	94024521	94059631	36	35110	0	NA	3.01950516306948	0.0739359821804887	NA	NA	NA	NA	2
7	94147574	107408281	1043	13260707	79	0.499999999999997	1.95485528626735	0.00890382522784479	0.977427643133667	0.00961040574370757	0.97742764313368	0.00961040574370757	2
7	107415269	107434888	12	19619	1	0.5	1.26444054823742	0.0537942480896033	0.632220274118712	0.105601992227497	0.632220274118712	0.105601992227497	2
7	107542222	138258319	1089	30716097	90	0.499999999999999	2.0009125899054	0.00891833083551054	1.0004562949527	0.00737332606996077	1.0004562949527	0.00737332606996077	2
7	138262248	138417729	19	155481	2	0.5	2.3228555705386	0.0783448109563826	1.1614277852693	0.195120652586582	1.1614277852693	0.195120652586582	2
7	138429946	158935187	1068	20505241	118	0.499999999999992	1.95540972353829	0.00880148359299068	0.977704861769132	0.0072372609984791	0.977704861769162	0.0072372609984791	2
8	190901	33230208	1185	33039307	174	0.499999999999992	2.01935360004203	0.00862797987926796	1.009676800021	0.00714703484464501	1.00967680002103	0.00714703484464501	2
8	33310880	49643984	533	16333104	23	0.485124240888641	1.98770645539686	0.0126639109991489	0.964284585283854	0.0545747518844989	1.02342187011301	0.0545747518844989	1
8	49831456	49833784	3	2328	0	NA	2.8911809339947	0.245261519257	NA	NA	NA	NA	2
8	49986656	54791989	73	4805333	13	0.499999986266598	1.97045605991552	0.0339232563942728	0.985228002896697	0.036504242895637	0.985228057018826	0.036504242895637	2
8	54859266	54870923	3	11657	0	NA	2.90794021293674	0.246679877476146	NA	NA	NA	NA	2
8	54906271	143784648	2343	88878377	186	0.499999999999986	1.96889029195404	0.0059831346261033	0.984445145976992	0.0051604305165179	0.984445145977045	0.0051604305165179	2
8	143823280	144378439	39	555159	10	0.5	2.1849817346316	0.0514470618915916	1.0924908673158	0.178698051605207	1.0924908673158	0.178698051605207	2
8	144391661	146279473	353	1887812	41	0.5	1.9511252174375	0.0152758309823222	0.975562608718748	0.0133149682418315	0.975562608718748	0.0133149682418315	2
9	286572	12694188	349	12407616	29	0.499999968702364	2.06058822121088	0.016222028628301	1.0302940461139	0.0195172905684691	1.03029417509698	0.0195172905684691	2
9	12698552	13143513	16	444961	1	0.5	2.84692015640808	0.104579355267886	1.42346007820404	0.275021290147504	1.42346007820404	0.275021290147504	2
9	13150598	33395134	485	20244536	37	0.500000000000002	2.01462878258514	0.013454994363248	1.00731439129258	0.0119298899909642	1.00731439129257	0.0119298899909642	2
9	33442908	33464925	6	22017	0	NA	3.21008757464017	0.192510512193938	NA	NA	NA	NA	2
9	33466145	40701738	600	7235593	51	0.49985327829817	1.95506749740306	0.0117405957419109	0.97724689787112	0.0124966512255547	0.977820599531942	0.0124966512255547	2
9	40704519	42368515	7	1663996	0	NA	1.2289035631057	0.0684643078974569	NA	NA	NA	NA	2
9	42372288	116984524	1983	74612236	184	0.49991996051507	1.97207753620852	0.00651408778773559	0.985880924034022	0.00666941586652939	0.986196612174503	0.00666941586652939	2
9	116997905	117389232	61	391327	8	0.365780279851615	1.96249974854617	0.0369609373845308	0.717843707231944	0.123520431660791	1.24465604131423	0.123520431660791	0
9	117396102	141016185	2109	23620083	212	0.500000000000008	1.98783123537955	0.00636678718460226	0.993915617689789	0.00615992567343336	0.993915617689758	0.00615992567343336	2
10	94609	23482733	934	23388124	70	0.499769016612465	1.95373318097127	0.009403658510447	0.976415310577156	0.0111949546324197	0.977317870394115	0.0111949546324197	2
10	24498157	24727361	5	229204	1	0.237292111716233	2.6966154234398	0.177224002008499	0.639885568314593	0.389272399411314	2.05672985512521	0.389272399411314	2
10	24783480	28348625	217	3565145	24	0.499999393152597	2.0377511246943	0.0203452953433532	1.01887432574317	0.033138465234409	1.01887679895113	0.033138465234409	2
10	28408611	28491140	7	82529	0	NA	2.86461710710978	0.159089607916628	NA	NA	NA	NA	2
10	28824588	37451739	244	8627151	28	0.499933625646197	2.01263519285594	0.0189509487097491	1.0061840090676	0.0183242767549677	1.00645118378834	0.0183242767549677	2
10	37458471	37462802	4	4331	0	NA	1.2451058208701	0.0917572748057423	NA	NA	NA	NA	2
10	37486222	47948783	131	10462561	27	0.499999989328207	1.93720810754697	0.0248976613834719	0.968604033100002	0.0262156148328722	0.968604074446971	0.0262156148328722	2
10	48259518	48267199	9	7681	0	NA	2.87129316490571	0.140630050825474	NA	NA	NA	NA	2
10	48371043	48774300	13	403257	4	0.5	1.96121254927551	0.0800114718517114	0.980606274637756	0.0760700005612317	0.980606274637756	0.0760700005612317	2
10	48798691	48827522	3	28831	0	NA	3.44356779985001	0.292010693493163	NA	NA	NA	NA	2
10	48850975	54053610	188	5202635	19	0.499843092665247	1.98202832197821	0.0212625032428628	0.9907031662077	0.0241930431870911	0.991325155770515	0.0241930431870911	2
10	54074763	54531301	7	456538	2	0.5	2.86740113196528	0.159243854415787	1.43370056598264	0.113302989656414	1.43370056598264	0.113302989656414	2
10	55568879	135490828	4000	79921949	389	0.500000000000014	1.99332047915432	0.004635772932967	0.996660239577186	0.00364356778427339	0.996660239577132	0.00364356778427339	2
11	194433	2997303	410	2802870	64	0.499999988028778	1.99734660791826	0.01450886850089	0.99867328004845	0.0197132194874037	0.99867332786981	0.0197132194874037	2
11	3023237	3028148	4	4911	1	0.5	2.96410276178964	0.217747350185921	1.48205138089482	0.264383168049418	1.48205138089482	0.264383168049418	2
11	3037044	5373206	153	2336162	40	0.487694108044946	1.91600281413959	0.0227868986043483	0.934423283453413	0.0456800488127862	0.981579530686176	0.0456800488127862	1
11	5411118	18327004	873	12915886	152	0.499999999999988	1.96461444296511	0.00978063103818869	0.98230722148253	0.00627444713903283	0.982307221482578	0.00627444713903283	2
11	18330559	18333515	4	2956	0	NA	3.00068298826273	0.220428416906322	NA	NA	NA	NA	2
11	18357396	30358227	324	12000831	22	0.496990984124306	2.03655288900479	0.0166405150678021	1.01214842452769	0.0259687008980718	1.0244044644771	0.0259687008980718	2
11	30435831	30557631	4	121800	0	NA	2.86990568435818	0.210843383922995	NA	NA	NA	NA	2
11	30900194	32124926	46	1224732	1	0	1.93301551801891	0.0419254426021443	0	0.347952776119091	1.93301551801891	0.347952776119091	1
11	32413563	61896298	1397	29482735	130	0.500000000000002	1.96872796303895	0.00774784693258455	0.984363981519477	0.00595767536327203	0.984363981519468	0.00595767536327203	2
11	61905329	62363779	53	458450	4	0.5	2.05547553792151	0.0415245186052456	1.02773776896076	0.100871195411937	1.02773776896076	0.100871195411937	2
11	62364202	74079578	1776	11715376	151	0.499555070487308	1.99883368119438	0.00697631552927125	0.998527500501461	0.0104943295718013	1.00030618069291	0.0104943295718013	2
11	74082808	74109150	3	26342	0	NA	2.82550984620358	0.239703694994341	NA	NA	NA	NA	2
11	74305133	88924477	449	14619344	52	0.499999994368535	1.96302060127491	0.0136269785562838	0.981510289582775	0.0145649347647596	0.981510311692139	0.0145649347647596	2
11	89018031	92623967	73	3605936	9	0.5	2.10852178733197	0.0362919870623825	1.05426089366598	0.0970483020829247	1.05426089366598	0.0970483020829247	2
11	92881856	102822821	289	9940965	32	0.499960742295083	2.0457584372022	0.0176987453984353	1.02279890682004	0.016655689314838	1.02295953038216	0.016655689314838	2
11	102825260	102826374	3	1114	0	NA	4.14251800082634	0.351163701552557	NA	NA	NA	NA	2
11	102935054	111368034	290	8432980	18	0.499999984550165	1.96603273773804	0.0169819409964649	0.983016338494136	0.0252162687969778	0.983016399243899	0.0252162687969778	2
11	111369414	111431001	12	61587	0	NA	2.81605287817445	0.119451670127407	NA	NA	NA	NA	2
11	111491094	117303143	361	5812049	23	0.498481068715578	1.97370352897959	0.0152798137788452	0.983853844453452	0.0252770014945107	0.989849684526135	0.0252770014945107	2
11	117306437	117869892	41	563455	1	0.5	1.79886562405961	0.0413372812381516	0.899432812029806	0.217998681495544	0.899432812029806	0.217998681495544	2
11	117973891	118011986	6	38095	1	0.5	2.74017432679279	0.164389348315773	1.37008716339639	0.216750933116091	1.37008716339639	0.216750933116091	2
11	118015857	119547870	353	1532013	24	0.500000000000001	1.99023527578312	0.0155809662024039	0.995117637891562	0.0184528918902933	0.995117637891558	0.0184528918902933	2
11	119549299	120008337	7	459038	0	NA	3.08659954261239	0.171388353555895	NA	NA	NA	NA	2
11	120097614	134257497	694	14159883	98	0.499999997894863	2.00878363934964	0.0112154588741304	1.00439181544606	0.00889526382974487	1.00439182390359	0.00889526382974487	2
12	266776	29446320	1803	29179544	152	0.499833219086864	2.00237034177899	0.00693609237411638	1.00085121373546	0.00754121224072165	1.00151912804353	0.00754121224072165	2
12	29460679	30833493	58	1372814	2	0.255622411974794	1.76939710444528	0.0341880048114697	0.452297555579519	0.236174635822833	1.31709954886576	0.236174635822833	2
12	30837312	47173772	441	16336460	44	0.499999999999997	1.93581553466403	0.0135601251647303	0.96790776733201	0.0108755237961385	0.967907767332023	0.0108755237961385	2
12	47178923	47182355	3	3432	0	NA	3.08560635125278	0.261715979471696	NA	NA	NA	NA	2
12	47472000	52865956	772	5393956	70	0.500000000000001	2.022023483253	0.0107036411370691	1.0110117416265	0.00951606581993208	1.0110117416265	0.00951606581993208	2
12	52881621	52938421	18	56800	2	0.4063602341723	3.19136471129679	0.110499110796189	1.29684371141178	0.255828309415014	1.89452099988501	0.255828309415014	2
12	52941703	57556200	1007	4614497	72	0.499891773005835	2.00150550092856	0.00927707393159843	1.00053613354011	0.00932561185775068	1.00096936738845	0.00932561185775068	2
12	57559929	57577227	19	17298	1	0.5	2.86262679469476	0.0964967972612913	1.43131339734738	0.221396712049806	1.43131339734738	0.221396712049806	2
12	57577932	71286607	714	13708675	61	0.500000000000006	2.04974828354136	0.0112819889006244	1.02487414177069	0.00791691094311421	1.02487414177067	0.00791691094311421	2
12	71526538	71551428	5	24890	1	0.5	1.26291889296769	0.0832379385851781	0.631459446483847	0.0926912297937368	0.631459446483847	0.0926912297937368	2
12	71898429	71966665	9	68236	0	NA	2.07731459190873	0.101834782925957	NA	NA	NA	NA	2
12	71972646	71976277	3	3631	0	NA	3.20826781348882	0.272096968638149	NA	NA	NA	NA	2
12	72004276	110765589	1570	38761313	100	0.499999995859363	1.99394784434658	0.00740182008315839	0.996973913917076	0.0115518310284419	0.996973930429505	0.0115518310284419	2
12	110771036	110784140	11	13104	0	NA	2.86600530338564	0.126970958395003	NA	NA	NA	NA	2
