Chromosome	Start.bp	End.bp	n_probes	length	n_hets	f	tau	sigma.tau	mu.minor	sigma.minor	mu.major	sigma.major	SegLabelCNLOH
1	87185253	91989794	176	4804541	17	0.445977225240488	2.82787444767647	0.0370264810866318	1.26116759950323	0.0807042332341681	1.56670684817324	0.0807042332341681	2
1	92163666	92224238	12	60572	0	NA	1.64737426599672	0.0827262627288563	NA	NA	NA	NA	2
1	92327057	94342620	130	2015563	9	0.5	2.52184747147717	0.0384293523554227	1.26092373573858	0.0387240389767337	1.26092373573858	0.0387240389767337	2
1	94354630	94367182	4	12552	0	NA	4.63886050091706	0.402573024586064	NA	NA	NA	NA	2
1	94463541	94502803	18	39262	5	0.5	7.01691067095634	0.286939413753089	3.50845533547817	0.269605927569019	3.50845533547817	0.269605927569019	2
1	94508385	107973306	393	13464921	22	0.497925228325255	2.60766461606183	0.0228527655631542	1.29842199934827	0.0253738686885742	1.30924261671355	0.0253738686885742	2
1	107979353	108247221	7	267868	1	0.5	3.3764429304397	0.221602867515323	1.68822146521985	0.378774334393575	1.68822146521985	0.378774334393575	2
1	108293781	109779091	126	1485310	18	0.499999999999999	2.50179170133359	0.0387248502204292	1.25089585066679	0.0218580591383978	1.2508958506668	0.0218580591383978	2
1	109780431	109805826	8	25395	2	0.5	3.7071435184284	0.227558627448771	1.8535717592142	0.168559415412211	1.8535717592142	0.168559415412211	2
1	109806843	110173669	88	366826	6	0.5	2.37485731332041	0.0439919744925084	1.18742865666021	0.0530944897014085	1.18742865666021	0.0530944897014085	2
1	110199371	110235872	18	36501	1	0.5	3.39901142320518	0.139115792963641	1.69950571160259	0.424700663411591	1.69950571160259	0.424700663411591	2
1	110255277	110260003	6	4726	0	NA	7.70550375364947	0.545725241023787	NA	NA	NA	NA	2
1	110280133	110282082	5	1949	0	NA	4.3545552193685	0.338031652830016	NA	NA	NA	NA	2
1	110294339	110919677	67	625338	11	0.479369383307553	2.59906334856599	0.0551652945805204	1.24591139457934	0.0923818467675342	1.35315195398665	0.0923818467675342	2
1	110923684	116605442	178	5681758	45	0.499999995890222	2.34761409526628	0.0305777967110419	1.17380703798497	0.0202414345200766	1.17380705728131	0.0202414345200766	2
1	116663622	116675869	5	12247	1	0.5	4.92676367941097	0.382391791208671	2.46338183970548	0.490553393588641	2.46338183970548	0.490553393588641	2
1	116927434	145706721	404	28779287	35	0.494765753905373	2.68043471671478	0.0231671084193295	1.32618730340952	0.0348907466642514	1.35424741330526	0.0348907466642514	2
1	145748462	145763596	7	15134	0	NA	4.05323819890774	0.265946566114973	NA	NA	NA	NA	2
1	145765401	151534603	525	5769202	10	0.5	2.70458880452561	0.0205055085370356	1.3522944022628	0.0336787505921701	1.3522944022628	0.0336787505921701	2
1	151542189	151553467	3	11278	0	NA	5.03559610917378	0.504558022916363	NA	NA	NA	NA	2
1	151630806	151804220	48	173414	1	0.5	3.0286119346078	0.0759229468371209	1.5143059673039	0.22282280485213	1.5143059673039	0.22282280485213	2
1	151820275	153330834	67	1510559	13	0.499999968817385	4.44210898264926	0.0941974295704116	2.22105435280805	0.0834906532257472	2.2210546298412	0.0834906532257472	2
1	153346372	153362940	4	16568	0	NA	7.71162799109853	0.668905008137359	NA	NA	NA	NA	2
1	153391702	155796723	612	2405021	30	0.499999999999999	2.62101167966294	0.0184065192384525	1.31050583983147	0.0129563507738617	1.31050583983147	0.0129563507738617	2
1	155829569	156130291	74	300722	2	0.5	2.48615510009736	0.0502160461054477	1.24307755004868	0.251794901100302	1.24307755004868	0.251794901100302	2
1	156131222	158946503	438	2815281	61	0.500000000000002	2.60183665749382	0.0215987404595241	1.30091832874691	0.014071279963718	1.30091832874691	0.014071279963718	2
1	158985719	159023418	8	37699	7	0.5	3.95563378034219	0.24278821003175	1.9778168901711	0.135478324000579	1.9778168901711	0.135478324000579	2
1	159035909	161039365	231	2003456	21	0.499920424044909	2.41643497061124	0.0276266537173297	1.20802519518492	0.0168860994603016	1.20840977542632	0.0168860994603016	2
1	161043547	161059046	7	15499	0	NA	4.7079002119339	0.308840091443517	NA	NA	NA	NA	2
1	161069215	162302860	181	1233645	13	0.499808281111444	2.53290603718185	0.0327108169076471	1.26596741266066	0.0220024173533436	1.26693862452119	0.0220024173533436	2
1	162325059	162353222	7	28163	0	NA	4.18476928489729	0.274564496980253	NA	NA	NA	NA	2
1	162368794	171178012	331	8809218	29	0.49163537827243	2.75670319141019	0.0263213092294956	1.35529281629377	0.0490168996604343	1.40141037511643	0.0490168996604343	2
1	171236775	171254511	7	17736	0	NA	4.2194798061738	0.276838734058189	NA	NA	NA	NA	2
1	171292236	179095659	354	7803423	31	0.499999995879961	2.76123240767882	0.0254936088776374	1.38061619246302	0.0260776114032314	1.38061621521579	0.0260776114032314	2
1	179102477	179271878	3	169401	0	NA	4.80572904736414	0.481552095928056	NA	NA	NA	NA	2
1	179308626	186140525	495	6831899	42	0.499999994588246	2.71623020644494	0.0212084516510606	1.3581150885229	0.0186568234289394	1.35811511792204	0.0186568234289394	2
1	186143709	186158826	5	15117	0	NA	4.91999290393374	0.381866890655683	NA	NA	NA	NA	2
1	186269283	201197520	444	14928237	21	0.500000000000001	2.67998105132008	0.0220951867011231	1.33999052566004	0.0226584616840715	1.33999052566004	0.0226584616840715	2
1	201286803	201330451	9	43648	0	NA	5.67910144620682	0.328490574385104	NA	NA	NA	NA	2
1	201334376	204115830	318	2781454	16	0.499932400994736	2.73998843011978	0.0266914505754715	1.36980899456758	0.0189076228393269	1.3701794355522	0.0189076228393269	2
1	204124224	204125864	4	1640	0	NA	4.11079685654777	0.356803132039494	NA	NA	NA	NA	2
1	204128624	204394073	25	265449	3	0.5	2.14758451892375	0.0746567165067521	1.07379225946187	0.103437894179342	1.07379225946187	0.103437894179342	2
1	204396828	223285084	1027	18888256	109	0.499999998183738	2.81144700903516	0.0152390711327487	1.40572349941126	0.0109866506144432	1.40572350962391	0.0109866506144432	2
1	223396781	223567753	7	170972	1	0.5	4.03854530858709	0.264983886364845	2.01927265429354	0.476407720486717	2.01927265429354	0.476407720486717	2
1	223933074	226924193	174	2991119	15	0.500000000000001	2.78230536750668	0.0366398173014262	1.39115268375334	0.0238997799337068	1.39115268375334	0.0238997799337068	2
1	227069678	227076639	5	6961	3	0.5	1.94048600910487	0.150882297829221	0.970243004552433	0.0899225154825492	0.970243004552433	0.0899225154825492	2
1	227079494	228033781	54	954287	8	0.5	2.88580440712642	0.0682120204837798	1.44290220356321	0.044333747395131	1.44290220356321	0.044333747395131	2
1	228111969	228247953	5	135984	1	0.300001363902858	4.37838736827241	0.339879226742432	1.31352218217677	0.548760274001237	3.06486518609564	0.548760274001237	2
1	228285097	249211681	978	20926584	187	0.499999996299462	2.68662835150908	0.0149242768039322	1.34331416581257	0.00871061512088118	1.34331418569651	0.00871061512088118	2
2	45912	11733076	333	11687164	25	0.499999995113095	2.00298651608895	0.0190822031962174	1.00149324825607	0.0157469038555248	1.00149326783288	0.0157469038555248	2
2	11738005	11767158	12	29153	1	0.5	2.04442560774198	0.102595429948571	1.02221280387099	0.222327093522147	1.02221280387099	0.222327093522147	2
2	11772136	20240711	176	8468575	24	0.5	2.08863868851197	0.0273670788151541	1.04431934425599	0.018953874710761	1.04431934425599	0.018953874710761	2
2	20402915	20405144	3	2229	1	0.5	3.07729415708391	0.308564080260295	1.53864707854196	0.298488240501572	1.53864707854196	0.298488240501572	2
2	20453678	27521520	499	7067842	41	0.4979296817023	1.93843789421138	0.0150874468858007	0.965205763664349	0.0205868526820908	0.97323213054703	0.0205868526820908	2
2	27528568	27529142	3	574	0	NA	3.24410948416001	0.325259561574713	NA	NA	NA	NA	2
2	27535097	27898478	172	363381	13	0.500000000000002	2.08164763544197	0.027591065352121	1.04082381772099	0.0185971971197966	1.04082381772098	0.0185971971197966	2
2	27900697	27917525	4	16828	0	NA	3.46256880080665	0.300617994559751	NA	NA	NA	NA	2
2	28002361	31600010	171	3597649	17	0.499999962590615	2.24033406809249	0.0297752340330812	1.12016695023673	0.0261870427401134	1.12016711785576	0.0261870427401134	2
2	31605942	31628801	8	22859	0	NA	4.13539741892847	0.253805644510596	NA	NA	NA	NA	2
2	31754451	61169548	999	29415097	84	0.499999996907812	1.93263373086247	0.0106312618943043	0.966316859455166	0.00929870709058572	0.9663168714073	0.00929870709058572	2
2	61175248	61233734	11	58486	0	NA	3.87014325014291	0.202582150709891	NA	NA	NA	NA	2
2	61258900	95847350	1277	34588450	91	0.499999999999993	1.95894487138377	0.00953075732844619	0.979472435691872	0.00674518890837241	0.979472435691898	0.00674518890837241	2
2	95941778	95954712	12	12934	1	0.5	3.61471439231091	0.181175520640874	1.80735719615546	0.264188226216513	1.80735719615546	0.264188226216513	2
2	96040105	98887245	258	2847140	11	0.500000000000001	1.86997009609915	0.0202435242907049	0.934985048049574	0.0211883600748796	0.934985048049572	0.0211883600748796	2
2	98916610	98999877	6	83267	1	0.5	1.07851945482055	0.076734859049504	0.539259727410276	0.133864505452822	0.539259727410276	0.133864505452822	2
2	99008379	103095529	266	4087150	15	0.499871472599598	1.88148561976952	0.0200591822799294	0.940500987429156	0.0156650757456717	0.940984632340362	0.0156650757456717	2
2	103121821	103130629	5	8808	0	NA	3.10610483665114	0.241246240513468	NA	NA	NA	NA	2
2	103141548	108994877	83	5853329	14	0.499999999999999	1.87843008988276	0.0358518267778912	0.939215044941379	0.0231229535292257	0.939215044941382	0.0231229535292257	2
2	108998889	109002737	4	3848	0	NA	2.87550018590454	0.249733848854878	NA	NA	NA	NA	2
2	109066116	113820141	330	4754025	17	0.496126322289688	1.8806500340077	0.018001336318008	0.933039984886213	0.0258891239640979	0.947610049121482	0.0258891239640979	2
2	113832363	113999215	5	166852	6	0.5	3.00067015001029	0.233072475852681	1.50033507500514	0.124408096544233	1.50033507500514	0.124408096544233	2
2	114002102	119600671	92	5598569	2	0.5	1.94038274493587	0.0351727507600284	0.970191372467934	0.111815272451361	0.970191372467934	0.111815272451361	2
2	119699924	120097468	18	397544	0	NA	3.50776993346964	0.143559553189676	NA	NA	NA	NA	2
2	120125501	130877827	308	10752326	21	0.500000000000001	1.93717131957611	0.0191914438935375	0.968585659788057	0.0191442099842312	0.968585659788054	0.0191442099842312	2
2	130897491	130897847	3	356	0	NA	3.18540977070044	0.319384681931436	NA	NA	NA	NA	2
2	130899829	137917860	248	7018031	30	0.499999999999998	2.03151057981538	0.0224258205805666	1.01575528990768	0.0151550716627689	1.01575528990769	0.0151550716627689	2
2	137988709	138000084	3	11375	0	NA	3.02856934371432	0.303687524697811	NA	NA	NA	NA	2
2	138169310	167129146	855	28959836	74	0.49999999631595	2.0161575708795	0.0119868721466143	1.00807877801212	0.00947366172437037	1.00807879286737	0.00947366172437037	2
2	167134736	167168137	8	33401	1	0.5	3.45926905224425	0.212366786030563	1.72963452612212	0.235620461802853	1.72963452612212	0.235620461802853	2
2	167279855	176973752	536	9693897	40	0.499999999999998	1.94576227297758	0.0146122356964148	0.972881136488785	0.0112605861404392	0.972881136488791	0.0112605861404392	2
2	176983820	178305728	35	1321908	1	0.30210303679823	2.15417335616461	0.0632895043005389	0.650782312687164	0.262990669656931	1.50339104347744	0.262990669656931	1
2	178326683	182376463	429	4049780	15	0.499719303049342	2.08134921299473	0.0174679505952526	1.04009037812002	0.0220990514889762	1.04125883487471	0.0220990514889762	2
2	182388211	182394321	3	6110	0	NA	3.94546608610843	0.395453867144923	NA	NA	NA	NA	2
2	182396443	187713774	149	5317331	14	0.499999990694116	2.10769471605221	0.0300140924548644	1.05384733841214	0.0274401417884363	1.05384737764007	0.0274401417884363	2
2	188216667	188247965	9	31298	0	NA	3.69117051128135	0.213621358332919	NA	NA	NA	NA	2
2	188343466	191872337	204	3528871	14	0.5	2.14763146763758	0.026135648128678	1.07381573381879	0.0202429140692934	1.07381573381879	0.0202429140692934	2
2	191874665	197157381	148	5282716	9	0.5	2.31790022054191	0.0331105967092848	1.15895011027096	0.0836257592395355	1.15895011027096	0.0836257592395355	2
2	197171905	201284095	155	4112190	12	0.26027255015527	4.01605107672298	0.0559990131815917	1.04526785529251	0.0827935014111633	2.97078322143047	0.0827935014111633	2
2	201305439	202005120	100	699681	8	0.5	2.29264691640768	0.0398430136045572	1.14632345820384	0.0412228278128626	1.14632345820384	0.0412228278128626	2
2	202013750	207406816	310	5393066	35	0.348371877777603	1.60885274801123	0.0158969381499427	0.560479052892328	0.0222676112901754	1.0483736951189	0.0222676112901754	2
2	207422186	207459544	12	37358	1	0.243303350529135	2.54913101760193	0.127851801432226	0.620212117520293	0.334587942189927	1.92891890008164	0.334587942189927	2
2	207516593	212989552	252	5472959	18	0.348920289986843	1.64878999863426	0.0180678103455156	0.575296284450871	0.0310825671190953	1.07349371418338	0.0310825671190953	2
2	213872445	215901732	73	2029287	9	0.300742625416824	1.96408666327978	0.0399665374685594	0.590684579660929	0.055685442512729	1.37340208361885	0.055685442512729	2
2	215914442	216182917	7	268475	0	NA	3.05970432629781	0.200850120190812	NA	NA	NA	NA	2
2	216190785	217069917	84	879132	5	0.262352801033825	1.71249829387262	0.0324993458390642	0.449278724163129	0.130678994031341	1.2632195697095	0.130678994031341	1
2	217142490	219134748	64	1992258	12	0.441655308907582	1.59933084512867	0.0347804822077289	0.706352958450726	0.0884870457983061	0.892977886677942	0.0884870457983061	2
2	219137388	219209617	14	72229	1	0.176189850311189	1.79402480421349	0.0833839140378537	0.316088961708935	0.249400051163367	1.47793584250455	0.249400051163367	2
2	219221863	234581007	1037	15359144	112	0.340261296089209	1.57325379772973	0.00850007100852529	0.535317376292788	0.014543732340122	1.03793642143694	0.014543732340122	2
2	234602080	234762522	15	160442	5	0.278583828020867	2.32203882678151	0.104189764061695	0.646882465177875	0.0788523524484052	1.67515636160363	0.0788523524484052	2
2	234839349	242814645	413	7975296	79	0.354232956421851	1.56647444499394	0.0134112203502953	0.554896873809483	0.0200156562444442	1.01157757118446	0.0200156562444442	2
3	369943	9747708	250	9377765	35	0.478690035207083	1.69474074487663	0.0186437237239063	0.811255506831871	0.0512731340591846	0.883485238044757	0.0512731340591846	2
3	9754460	14487291	391	4732831	41	0.367206284520715	1.72906599368444	0.0152087434721385	0.634923899231981	0.0260900534806016	1.09414209445246	0.0260900534806016	1
3	14499523	19498366	219	4998843	16	0.495209236840805	1.48681319032014	0.0174839567839858	0.736283625303279	0.0285411947290268	0.75052956501686	0.0285411947290268	2
3	21465505	38053099	447	16587594	32	0.377560559010673	1.66373492107987	0.013688542800763	0.628160686848494	0.0273457689771365	1.03557423423138	0.0273457689771365	1
3	38080921	45800544	568	7719623	55	0.403887325822598	1.64107398160363	0.0119784758245391	0.662808981906934	0.0217067314857494	0.978264999696698	0.0217067314857494	2
3	45804484	48436074	329	2631590	22	0.33786231301006	1.61876925701773	0.0155258550883519	0.546921125405588	0.0357503035424286	1.07184813161214	0.0357503035424286	1
3	48448465	48642148	161	193683	3	0.5	2.08887026489306	0.028616720096404	1.04443513244653	0.0977795412238001	1.04443513244653	0.0977795412238001	2
3	48646664	49138057	150	491393	2	0.189384056598827	1.69931333306267	0.0241336640655477	0.321822852447882	0.201278473259091	1.37749048061479	0.201278473259091	1
3	49139095	53226202	952	4087107	26	0.492555339047052	1.6098459815775	0.00907701245066225	0.79293823326944	0.0297750776957849	0.81690774830806	0.0297750776957849	2
3	53260832	53276199	11	15367	0	NA	2.62873765095594	0.137697648487409	NA	NA	NA	NA	2
3	53322194	89528599	727	36206405	50	0.402285645079694	1.67443916326252	0.010802379286644	0.673602838939766	0.020041193469558	1.00083632432276	0.020041193469558	2
3	93595922	188956609	3896	95360687	324	0.191153102162465	3.326970187425	0.00925583133505863	0.635960672128325	0.00439336752245235	2.69100951529667	0.00439336752245235	2
3	189038511	189681816	15	643305	0	NA	7.25667242636442	0.325057816585002	NA	NA	NA	NA	2
3	189690737	192635520	50	2944783	11	0.193038007238041	4.06216619188487	0.0997269664937075	0.784152466751197	0.0645852616301167	3.27801372513367	0.0645852616301167	2
3	192980891	193272558	56	291667	9	0.152565579142572	4.46827922632416	0.103640675835005	0.681705607934869	0.0654515648697011	3.78657361838929	0.0654515648697011	2
3	193332670	195306270	96	1973600	18	0.202045540536563	3.25366105177737	0.0576673010515875	0.657387705929121	0.0496903210819385	2.59627334584825	0.0496903210819385	2
3	195453055	195475853	3	22798	3	0.0557338551906322	6.00178907264965	0.601258109476607	0.334502843059775	1.26580578392621	5.66728622958987	1.26580578392621	2
3	195479280	197765487	206	2286207	11	0.191813759386036	3.46136588869141	0.0418755676952441	0.663937603720485	0.0692501688876522	2.79742828497092	0.0692501688876522	2
4	59385	25419890	918	25360505	140	0.341801447394678	1.67102635133593	0.00959361437239612	0.571159225521268	0.0150716250736913	1.09986712581466	0.0150716250736913	2
4	25664395	39291563	170	13627168	30	0.402859889096674	1.80460001258868	0.0240694512771091	0.727000960935334	0.0286213150609437	1.07759905165335	0.0286213150609437	2
4	39297306	39306490	8	9184	1	0.5	3.48301665878516	0.213822239987501	1.74150832939258	0.297584580353508	1.74150832939258	0.297584580353508	2
4	39313116	68459025	749	29145909	72	0.402073292589007	1.7552258107101	0.0111542585780251	0.70572942094942	0.0179011291735756	1.04949638976068	0.0179011291735756	2
4	68703968	68784820	6	80852	2	0.324853657301283	3.5451468678934	0.251297598371174	1.15165392570536	0.323481334658894	2.39349294218804	0.323481334658894	2
4	68789864	68797744	3	7880	0	NA	5.94821394714027	0.595896117131315	NA	NA	NA	NA	2
4	68812228	69417585	24	605357	9	0.374640282271431	3.04607716413734	0.10798926655038	1.14118320859297	0.0846518994781664	1.90489395554437	0.0846518994781664	2
4	69431363	74279243	230	4847880	34	0.386187768793153	1.80196281010107	0.0206630118623327	0.695895997081171	0.0289465890959408	1.1060668130199	0.0289465890959408	2
4	74283316	74606407	31	323091	6	0.346544123121232	2.35574609229826	0.0735247301815344	0.816369963851768	0.0635560276414023	1.53937612844649	0.0635560276414023	2
4	74607707	87728881	574	13121174	66	0.40206485505731	1.69763005821285	0.0123249167554921	0.682557383296283	0.0190520768359347	1.01507267491657	0.0190520768359347	2
4	87744947	87770079	5	25132	1	0.345137237133472	3.05613100189385	0.23737204713824	1.05478461031159	0.443992508657153	2.00134639158226	0.443992508657153	2
4	87809350	99363204	292	11553854	35	0.404017570864773	1.92194388695019	0.0195557498162719	0.776499100544014	0.0302214370606577	1.14544478640617	0.0302214370606577	2
4	99397397	99407961	5	10564	0	NA	3.00332767969903	0.233278499344066	NA	NA	NA	NA	2
4	99802235	100273823	51	471588	7	0.34485397716178	1.98692058608998	0.0483702256115157	0.685197466417745	0.147994687928236	1.30172311967224	0.147994687928236	2
4	100336510	100349717	7	13207	0	NA	4.56169978354878	0.299261023690689	NA	NA	NA	NA	2
4	100443761	138451998	961	38008237	105	0.393750892538777	1.74428584252317	0.00978618688315589	0.686814107336249	0.0139136989956889	1.05747173518692	0.0139136989956889	2
4	139101869	139163084	7	61215	0	NA	3.16897066756107	0.208009262592963	NA	NA	NA	NA	2
4	139966210	140640976	44	674766	0	NA	1.96272583816018	0.0514436163987235	NA	NA	NA	NA	2
4	140810361	140811315	4	954	2	0.5	3.26622807660556	0.283600171149596	1.63311403830278	0.302329909837499	1.63311403830278	0.302329909837499	2
4	141300310	144116933	76	2816623	7	0.347427819064641	2.12326913981397	0.0423350619663345	0.737682766532826	0.0605120208253923	1.38558637328115	0.0605120208253923	2
4	144124639	146080718	80	1956079	3	0.270664058436997	1.77240376028446	0.0344629540543688	0.479725994947587	0.113069680620517	1.29267776533687	0.113069680620517	2
4	146461084	185724570	901	39263486	85	0.37929103583731	1.95290444174472	0.01131157782557	0.74071914860064	0.0202518902124062	1.21218529314408	0.0202518902124062	2
4	185941676	187195349	108	1253673	20	0.460129686034059	1.64552925667832	0.0275446450419371	0.757156860235256	0.0597848442601798	0.888372396443068	0.0597848442601798	2
4	187201220	191012705	64	3811485	16	0.389729889553494	2.05334118020419	0.0446183135340353	0.800248431376622	0.0504531743626897	1.25309274882757	0.0504531743626897	2
5	143556	1815997	175	1672441	16	0.36332837490076	1.83590586375446	0.0241333427260794	0.667036693948684	0.120206398278889	1.16886916980578	0.120206398278889	2
5	1880893	2755148	7	874255	3	0.341524249216367	3.22250436849034	0.211516796421184	1.10056338504513	0.315491966427191	2.12194098344521	0.315491966427191	2
5	3600758	41475768	1021	37875010	79	0.378114539032146	1.72163464691193	0.009371400539903	0.650975090898876	0.0178199720625548	1.07065955601305	0.0178199720625548	1
5	41762257	52233287	152	10471030	9	0.5	1.71227820423293	0.0241566572285298	0.856139102116463	0.037338709850778	0.856139102116463	0.037338709850778	2
5	52240818	70860646	646	18619828	53	0.386713261021519	1.84479880486392	0.0126215382525915	0.713408161757529	0.0189850253548336	1.13139064310639	0.0189850253548336	2
5	70895536	78602240	343	7706704	50	0.365492404793755	1.80745853797812	0.0169718345419392	0.660612367610627	0.0220271704176484	1.14684617036749	0.0220271704176484	1
5	78610376	90671378	317	12061002	38	0.499999994638483	1.32643268671568	0.0129707134015101	0.663216336246151	0.0147724918903489	0.663216350469532	0.0147724918903489	2
5	90678769	123985346	729	33306577	94	0.369725927459922	1.81471743905785	0.0116881890474295	0.670948088233359	0.0148903203188192	1.14376935082449	0.0148903203188192	2
5	124080229	125971828	32	1891599	0	NA	0.948488824974811	0.0292424808756834	NA	NA	NA	NA	2
5	126141325	131722779	254	5581454	13	0.360002345691155	1.69067200855564	0.0184520847932147	0.608645888874407	0.0394263134882618	1.08202611968123	0.0394263134882618	2
5	131726488	131729920	4	3432	0	NA	2.66053531532173	0.231101778397512	NA	NA	NA	NA	2
5	131819704	132440026	110	620322	7	0.38336460637349	1.65518016802671	0.0274526033269161	0.634537493592767	0.10231384278866	1.02064267443394	0.10231384278866	2
5	132537679	132763342	11	225663	0	NA	3.082088270283	0.161392909155281	NA	NA	NA	NA	2
5	133292615	150867679	1241	17575064	189	0.380345261070752	1.68878449887896	0.00833859596905361	0.642321181118358	0.011765049037907	1.0464633177606	0.011765049037907	2
5	150886943	150946862	21	59919	7	0.352701554816746	2.63041722565355	0.0997217763739821	0.927752245304756	0.0948285140231621	1.70266498034879	0.0948285140231621	2
5	151043721	175110776	662	24067055	69	0.380984805255814	1.66614652576717	0.0112644209739287	0.634776509647054	0.0189717337307855	1.03137001612011	0.0189717337307855	2
5	175388103	175394191	4	6088	0	NA	2.56703661320457	0.222997782610683	NA	NA	NA	NA	2
5	175722148	175915989	30	193841	0	NA	1.706554313664	0.0541936847749064	NA	NA	NA	NA	2
5	175921042	175926000	4	4958	0	NA	2.62501814528276	0.228023329287114	NA	NA	NA	NA	2
5	175933859	177573197	256	1639338	23	0.358531737504135	1.71723884301147	0.0186676999033437	0.615684626094493	0.0433424271939879	1.10155421691698	0.0433424271939879	1
5	177574806	178541096	58	966290	4	0.5	1.6536688755527	0.0377720483965421	0.82683443777635	0.072230234294626	0.82683443777635	0.072230234294626	2
5	178552077	178566963	7	14886	1	0.360399222911415	2.9152931603352	0.191388285103866	1.05066938954377	0.378221968353587	1.86462377079143	0.378221968353587	2
5	178608114	180794756	176	2186642	26	0.383112806824457	1.74140088819083	0.0228298123807545	0.66715298208139	0.0369406973603012	1.07424790610944	0.0369406973603012	2
6	345890	2623864	44	2277974	8	0.405825931644232	1.74043079064875	0.0456342727346749	0.706311947077335	0.092471745990512	1.03411884357141	0.092471745990512	2
6	2678529	2689137	7	10608	1	0.5	3.56326263701522	0.233843314733005	1.78163131850761	0.424100941499632	1.78163131850761	0.424100941499632	2
6	2769020	9908793	212	7139773	31	0.361282231145219	1.84160423664177	0.0219943059298284	0.665338887500428	0.0328606531240495	1.17626534914135	0.0328606531240495	2
6	9939527	10415195	7	475668	1	0.363057243255749	2.92007261186926	0.191701435281138	1.06015351257187	0.422380025881934	1.85991909929739	0.422380025881934	2
6	10529606	24601303	360	14071697	38	0.367895860815923	1.82279237247903	0.0167063599576257	0.670597768961872	0.0274984042735459	1.15219460351716	0.0274984042735459	2
6	24653295	24658875	4	5580	0	NA	2.80554551808177	0.24367053117808	NA	NA	NA	NA	2
6	24667007	27425124	200	2758117	41	0.405159568144068	1.81344959411888	0.0222994130353032	0.734736454404242	0.02719883870575	1.07871313971464	0.02719883870575	2
6	27776183	27925489	16	149306	7	0.369413581788616	2.66476217546443	0.11573407065482	0.984399339853138	0.0767349804490758	1.68036283561129	0.0767349804490758	2
6	28054018	30711842	282	2657824	68	0.39617282376143	1.65149791794966	0.0171076927869831	0.65427859359024	0.0212801182393557	0.99721932435942	0.0212801182393557	2
6	30856735	30864854	10	8119	3	0.325903891104749	2.18461269413111	0.12007244592934	0.711973777574159	0.112250223052113	1.47263891655695	0.112250223052113	2
6	30865966	32172039	587	1306073	60	0.392867925431569	1.66996578287483	0.0119897401372596	0.65607599265974	0.0193256211411774	1.01388979021509	0.0193256211411774	2
6	32180327	32497951	29	317624	29	0.29835256010379	1.84040259952436	0.0594287521350063	0.549088827189763	0.0376515678598486	1.2913137723346	0.0376515678598486	1
6	32903136	37452611	648	4549475	80	0.403284805608652	1.78488870126545	0.0121940680411128	0.719818492922915	0.0214164824750356	1.06507020834253	0.0214164824750356	2
6	37606034	37631812	9	25778	1	0.333769123141369	4.79442892030282	0.277371273544148	1.60023233669309	0.561130336012054	3.19419658360973	0.561130336012054	2
