Chromosome	Start.bp	End.bp	n_probes	length	n_hets	f	tau	sigma.tau	mu.minor	sigma.minor	mu.major	sigma.major	SegLabelCNLOH
14	20248952	20404293	5	155341	7	0.186733180735427	2.71840527337143	0.126920000355629	0.507616463224606	0.190745940989808	2.21078881014683	0.190745940989808	2
14	20528672	106518830	4480	85990158	469	0.499999999851362	2.01823274543933	0.0031518364088117	1.00911637241968	0.00353241514897061	1.00911637301965	0.00353241514897061	2
14	106552437	107283203	65	730766	13	0.492598410313152	1.98855071453234	0.0257835164109212	0.979556920805712	0.0416499957714574	1.00899379372663	0.0416499957714574	2
15	20170331	21066760	24	896429	1	0.328362355616376	1.89383514129011	0.040420639387869	0.621864168143093	0.233674463770619	1.27197097314702	0.233674463770619	2
15	22382947	22483260	5	100313	1	0.154489278684191	2.76307065883146	0.128998040678086	0.426864793036324	0.456416389726594	2.33620586579514	0.456416389726594	2
15	22738244	102500730	4779	79762486	371	0.499999999976786	1.99425733112073	0.00301556613535675	0.997128665514069	0.00266740122591677	0.997128665606657	0.00266740122591677	2
16	105503	90141820	5644	90036317	438	0.499999999999197	1.99780570468415	0.00277979149452432	0.998902852340472	0.00215794390671751	0.99890285234368	0.00215794390671751	2
17	96988	18922819	2546	18825831	252	0.499999999996157	1.99846299292382	0.00414017503496037	0.999231496454229	0.00339289438377827	0.999231496469591	0.00339289438377827	2
17	18923496	19213253	12	289757	1	0.187222720927941	2.42488451253553	0.0731116343751898	0.453993476372925	0.359196219752349	1.9708910361626	0.359196219752349	2
17	19216504	81052160	5881	61835656	492	0.499999999998664	1.99342367874749	0.00271725921222659	0.996711839371083	0.00245297095464409	0.996711839376408	0.00245297095464409	2
18	166802	77960703	2079	77793901	175	0.499999999511284	2.0033856313953	0.00459286830913199	1.00169281471856	0.00695366105666518	1.00169281667674	0.00695366105666518	2
19	111137	43269701	4908	43158564	513	0.499999999972859	2.00838194388379	0.00299664678212803	1.00419097188738	0.00259896653432984	1.0041909719964	0.00259896653432984	2
19	43372360	43441196	16	68836	0	NA	2.61070004034866	0.0681492333713551	NA	NA	NA	NA	2
19	43523060	52133569	1341	8610509	132	0.499922475238552	1.99851081588582	0.00570484508603185	0.999100473868659	0.0058232792387371	0.999410342017164	0.0058232792387371	2
19	52146857	52148756	3	1899	0	NA	1.2551886579434	0.07596778804397	NA	NA	NA	NA	2
19	52149701	55333166	410	3183465	80	0.499555166736149	1.96111670822798	0.0101251832162696	0.979685984167877	0.0095996219596557	0.981430724060105	0.0095996219596557	2
19	55340867	55341641	3	774	0	NA	1.45972355631843	0.0882527743933361	NA	NA	NA	NA	2
19	55346551	59082558	459	3736007	94	0.499878989168382	2.00821750838509	0.00979819548157109	1.00386573812178	0.00868073726025384	1.0043517702633	0.00868073726025384	2
20	76851	60895870	3177	60819019	269	0.499999999944759	2.01156365398624	0.0037304689061651	1.005781826882	0.00278511202988273	1.00578182710424	0.00278511202988273	2
20	60897149	60927049	20	29900	6	1.08055989191091e-06	1.92806210935382	0.0450747903952135	2.08338658448087e-06	0.00911570922592612	1.92806002596723	0.00911570922592612	2
20	60962419	62904763	294	1942344	19	0.499846189733543	2.01551631016115	0.0122870281447329	1.00744814797986	0.0124350888359611	1.00806816218129	0.0124350888359611	2
21	10862908	11098729	22	235821	1	0.31599212845061	1.58483225587422	0.0353643757842821	0.500794517770876	0.187504410927974	1.08403773810334	0.187504410927974	2
21	14987500	48084222	1362	33096722	159	0.499932437470417	1.99125872108634	0.00564025124219996	0.995494826066917	0.00518289921383393	0.995763895019419	0.00518289921383393	2
22	16282534	17629393	30	1346859	5	0.5	2.08748937035976	0.0398315096680708	1.04374468517988	0.058768766192302	1.04374468517988	0.058768766192302	2
22	17662419	17663572	3	1153	3	0.237264711316594	3.33254399401473	0.200740050133082	0.790695088689754	0.216695943580547	2.54184890532498	0.216695943580547	2
22	17670876	51237387	2587	33566511	277	0.499999999859759	2.02020110754729	0.00415169854135488	1.01010055349033	0.00472421941536659	1.01010055405696	0.00472421941536659	2
