Chromosome	Start.bp	End.bp	n_probes	length	n_hets	f	tau	sigma.tau	mu.minor	sigma.minor	mu.major	sigma.major	SegLabelCNLOH
5	175921042	176936566	207	1015524	8	0.5	2.0969439411933	0.0231829181708344	1.04847197059665	0.08327303290504	1.04847197059665	0.08327303290504	2
5	176939151	180794756	298	3855605	39	0.49999999429067	2.05643626390164	0.0189495640696224	1.02821812020995	0.0188622650813239	1.02821814369169	0.0188622650813239	2
6	345890	2838851	62	2492961	7	0.5	2.3711880453711	0.0478835111497273	1.18559402268555	0.114178744420173	1.18559402268555	0.114178744420173	2
6	2890600	10430308	212	7539708	21	0.303606450297333	2.33687147079372	0.0255211151574148	0.70948925204879	0.0465902106286624	1.62738221874493	0.0465902106286624	1
6	10557115	37452611	2178	26895496	313	0.342750934243892	2.16485318767029	0.00737777013680714	0.742005452574861	0.0135367776330845	1.42284773509543	0.0135367776330845	2
6	37606034	38998024	110	1391990	13	0.28974813655092	2.3642262654743	0.0358436248678383	0.68503015480592	0.0687350341392102	1.67919611066838	0.0687350341392102	2
6	39041465	44274249	638	5232784	35	0.361519330674643	2.11918796265055	0.0133447956084303	0.766127413831185	0.0466073755569837	1.35306054881936	0.0466073755569837	2
6	44278814	56468436	494	12189622	55	0.461218505794348	2.29988530800925	0.0164548622268564	1.0607496652584	0.0727377758004165	1.23913564275085	0.0727377758004165	2
6	56481265	56515776	26	34511	4	0.368121048068176	3.32687747751721	0.103665668851135	1.22469362381804	0.262618257728039	2.10218385369916	0.262618257728039	2
6	56765318	132966632	2082	76201314	159	0.46676333045473	2.18236695586369	0.00760681581118852	1.01864886859329	0.0524685595719902	1.1637180872704	0.0524685595719902	2
6	133005558	133078915	21	73357	5	0.371128131967372	3.14422829822175	0.109027730115941	1.16691157479799	0.191359875992687	1.97731672342376	0.191359875992687	2
6	133092053	136990476	160	3898423	4	0.5	2.22543329634816	0.0279798809044068	1.11271664817408	0.091215737905124	1.11271664817408	0.091215737905124	2
6	137017141	137019723	3	2582	0	NA	3.30954144613928	0.303596193266717	NA	NA	NA	NA	2
6	137113071	170892713	1278	33779642	127	0.457101495504028	2.22286144904754	0.00988871039552009	1.01607329265788	0.0529765532912163	1.20678815638966	0.0529765532912163	2
7	540563	1027983	51	487420	6	0.5	1.80872434096844	0.0403052095126619	0.904362170484218	0.0669117585155783	0.904362170484218	0.0669117585155783	2
7	1097652	117307061	4265	116209409	394	0.499999996797667	1.9848162924422	0.00483504815421685	0.992408139865056	0.00422665030132192	0.992408152577141	0.00422665030132192	2
7	117359623	150656741	1511	33297118	187	0.451336926534228	1.7795832112808	0.00728592442860769	0.803191617091389	0.0454764437287439	0.976391594189412	0.0454764437287439	2
7	150696364	150733011	26	36647	3	0.287269800955175	1.39488168001756	0.0435784722629223	0.400707382574664	0.161592721294699	0.994174297442892	0.161592721294699	2
7	150737371	158935187	378	8197816	48	0.47405623211923	1.76030424902288	0.014409775873603	0.834483199675259	0.0571205220051154	0.925821049347624	0.0571205220051154	2
8	190901	146279473	4546	146088572	406	0.499999998636128	2.03332905849602	0.00479733603962892	1.01666452647481	0.00512814711302983	1.01666453202121	0.00512814711302983	2
9	286572	12694188	357	12407616	42	0.499692193664723	2.05501299787033	0.0173010908395059	1.02687395291534	0.016150252784059	1.02813904495499	0.016150252784059	2
9	12698552	12709079	5	10527	0	NA	3.05525035749066	0.217129914414977	NA	NA	NA	NA	2
9	13107036	117072901	3130	103965865	325	0.50000000000001	1.9789728528782	0.00562745115858327	0.989486426439118	0.00380767228925468	0.989486426439078	0.00380767228925468	2
9	117086013	117092241	5	6228	0	NA	2.96946456199707	0.211045863785894	NA	NA	NA	NA	2
9	117093106	141016185	2142	23923079	186	0.499999999999998	1.99701183419931	0.0068643988698585	0.998505917099651	0.00735595609249507	0.99850591709966	0.00735595609249507	2
10	94609	51958858	1715	51864249	149	0.499999995678242	1.97441057061569	0.00758494889899715	0.987205276774921	0.00815240194909134	0.987205293840769	0.00815240194909134	2
10	51965799	51995735	7	29936	0	NA	3.05055475307525	0.183226818619505	NA	NA	NA	NA	2
10	52005097	77795828	977	25790731	67	0.499092546266485	1.97733045613882	0.0100641519707213	0.986870892164594	0.0152499926831477	0.990459563974225	0.0152499926831477	2
10	77818482	135440157	3072	57621675	306	0.438980098721216	1.77616202960043	0.0051000393164414	0.779699783098872	0.0151981806975185	0.996462246501558	0.0151981806975185	2
10	135484507	135490828	3	6321	0	NA	2.82463289021005	0.259198372007012	NA	NA	NA	NA	2
11	194433	20639363	1627	20444930	256	0.499999996345826	1.98856786806245	0.00784303316973418	0.994283926764651	0.0058343872481608	0.994283941297799	0.0058343872481608	2
11	20649577	20658783	4	9206	0	NA	3.02824343575583	0.240617176310512	NA	NA	NA	NA	2
11	20668429	89537431	3934	68869002	360	0.499999999794539	1.98244116296311	0.00502834169582464	0.991220581074241	0.00438705693413167	0.991220581888871	0.00438705693413167	2
11	89662612	89665803	3	3191	0	NA	0.784553283542316	0.0724103918303494	NA	NA	NA	NA	2
11	89868782	92543125	33	2674343	6	0.5	1.89081782278974	0.0523722330692922	0.94540891139487	0.0962746814004662	0.94540891139487	0.0962746814004662	2
11	92569800	92573826	3	4026	0	NA	3.06712051583609	0.281400335920815	NA	NA	NA	NA	2
11	92590446	112084515	694	19494069	59	0.500000000000002	2.00113773276688	0.0120844261816545	1.00056886638344	0.0087408857745063	1.00056886638344	0.0087408857745063	2
11	112086997	114320632	112	2233635	13	0.437846816053504	1.69414034580923	0.0254809901380033	0.741773956360352	0.100042731302238	0.952366389448874	0.100042731302238	2
11	114393706	114465433	6	71727	3	0.5	2.39687010842386	0.15558666372696	1.19843505421193	0.0866517942337073	1.19843505421193	0.0866517942337073	2
11	115049429	117023203	58	1973774	5	0.5	1.64386456866132	0.0343619036969264	0.821932284330659	0.0323732081464135	0.821932284330659	0.0323732081464135	2
11	117031918	119243803	484	2211885	33	0.415972937398222	1.76632473083706	0.0127778555325383	0.734743286685415	0.0667365573807803	1.03158144415165	0.0667365573807803	1
11	119290928	124951725	320	5660797	44	0.499999988410671	1.87450748578286	0.0166737438236487	0.937253721167146	0.0178450895454868	0.937253764615712	0.0178450895454868	2
11	124953741	124954998	4	1257	1	0.5	2.8178388209341	0.223933655627478	1.40891941046705	0.211469468063571	1.40891941046705	0.211469468063571	2
11	124955521	134257497	388	9301976	45	0.499861706409316	2.00406334555513	0.0161853605355774	1.00175452366155	0.0128369200303312	1.00230882189358	0.0128369200303312	2
12	266776	52824406	3094	52557630	282	0.49999999999999	2.00252125571049	0.0057272326440997	1.00126062785522	0.00424024093124562	1.00126062785526	0.00424024093124562	2
12	52826928	52913802	36	86874	10	0.5	2.99009059834965	0.0791973133787627	1.49504529917483	0.104704841791511	1.49504529917483	0.104704841791511	2
12	52940179	133779095	4965	80838916	308	0.499887441895245	2.01357178275083	0.00454598348229402	1.00655924755176	0.0062150616443824	1.00701253519907	0.0062150616443824	2
13	19751406	115090536	2543	95339130	223	0.49999999999998	2.0102054960413	0.00634146952332746	1.00510274802061	0.00477775058452879	1.00510274802069	0.00477775058452879	2
14	19558773	107283203	4553	87724430	428	0.499999999107451	1.95832805822982	0.00461737587498088	0.979164027367006	0.00444793908022348	0.979164030862813	0.00444793908022348	2
15	20170331	39880330	586	19709999	39	0.49999999996793	1.96326263354397	0.0129028217458785	0.981631316709025	0.0130614506160368	0.981631316834948	0.0130614506160368	2
15	39881223	39893103	12	11880	0	NA	1.35164909849751	0.0621666048464517	NA	NA	NA	NA	2
15	40005713	83832788	3412	43827075	174	0.499999997125295	1.99248219494468	0.00542656052836107	0.996241091744539	0.00827878060510695	0.996241103200137	0.00827878060510695	2
15	83932634	83936934	3	4300	0	NA	3.01314558405468	0.276458436372057	NA	NA	NA	NA	2
15	84237352	102500730	782	18263378	109	0.500000000000004	2.0187637835778	0.0114841539207593	1.00938189178891	0.00811709740729064	1.00938189178889	0.00811709740729064	2
16	105503	48117901	3002	48012398	322	0.499999999999995	2.00765815496224	0.00582919763506105	1.00382907748111	0.00580928617286878	1.00382907748113	0.00580928617286878	2
16	48120690	48581971	67	461281	2	0.5	2.30377405027999	0.0447560780150523	1.15188702514	0.17121436348785	1.15188702514	0.17121436348785	2
16	48595509	90141820	2569	41546311	228	0.499999998480261	2.01129615828833	0.0063127104425573	1.00564807608752	0.00648965397221132	1.00564808220081	0.00648965397221132	2
17	96988	39406204	4311	39309216	368	0.499854033787153	1.98334129967605	0.0048056205063819	0.991381149019728	0.00593199862326129	0.99196015065632	0.00593199862326129	2
17	39471743	39577183	28	105440	1	0.5	2.59066301442965	0.0778305592628856	1.29533150721482	0.422218809052293	1.29533150721482	0.422218809052293	2
17	39578383	60742109	2141	21163726	122	0.499999999165917	1.98229628548933	0.00681556693460864	0.991148141091264	0.00772182653113795	0.991148144398063	0.00772182653113795	2
17	60743897	61489424	34	745527	1	0	2.31637223878627	0.0631701614305629	0	0.42483936677337	2.31637223878627	0.42483936677337	2
17	61498337	73499790	907	12001453	88	0.499999999999994	1.98024587680208	0.0104606495772156	0.99012293840103	0.00788724562121676	0.990122938401052	0.00788724562121676	2
17	73500530	73664650	51	164120	5	0.5	1.72423356989466	0.0384289771433911	0.862116784947331	0.14828532355933	0.862116784947331	0.14828532355933	2
17	73695906	80529672	896	6833766	116	0.499999956675212	2.03984867024847	0.0108404383167234	1.01992424674822	0.023626152016399	1.01992442350025	0.023626152016399	2
17	80543927	81052160	46	508233	11	0.412217891808812	1.70875354579512	0.0401016890992633	0.704378784268497	0.112338239563655	1.00437476152662	0.112338239563655	2
18	166802	61078755	1753	60911953	150	0.499904224842453	2.03309783255923	0.00772457618953734	1.01635419601439	0.00673602973855564	1.01674363654484	0.00673602973855564	2
18	61154247	61305154	17	150907	4	0.5	2.64157574709602	0.10184425247283	1.32078787354801	0.10815748419663	1.32078787354801	0.10815748419663	2
18	61306938	61328367	12	21429	1	0.5	4.0870222887602	0.187390844030216	2.0435111443801	0.38920116950093	2.0435111443801	0.38920116950093	2
18	61378598	77960703	281	16582105	40	0.499999990129508	2.04539673929369	0.0194099164811684	1.02269834945777	0.0195565585184598	1.02269838983592	0.0195565585184598	2
19	111137	2408490	339	2297353	59	0.487450127334056	1.92262341396532	0.0166141784812105	0.937183027952833	0.0447801518324235	0.985440386012487	0.0447801518324235	2
19	2413856	2418067	4	4211	0	NA	0.901265740628778	0.0719636684058956	NA	NA	NA	NA	2
19	2426005	48565331	5149	46139326	633	0.499999997587186	1.99829867057761	0.00443026473924956	0.999149330467283	0.00411572335371719	0.99914934011033	0.00411572335371719	2
19	48578077	48626502	11	48425	2	0.5	2.71316613988524	0.13003212865287	1.35658306994262	0.426932340075004	1.35658306994262	0.426932340075004	2
19	48631221	51501073	652	2869852	89	0.499999979303456	1.99688496402892	0.0124411619017234	0.998442440685842	0.0155802536584373	0.998442523343077	0.0155802536584373	2
19	51503826	51525876	7	22050	5	0.5	2.8940100277898	0.173843599514106	1.4470050138949	0.117221689180703	1.4470050138949	0.117221689180703	2
19	51530742	59082558	978	7551816	196	0.499945373341939	1.99696759950258	0.0101585851994343	0.998374712085076	0.00745761074739775	0.998592887417509	0.00745761074739775	2
20	76851	62904763	3485	62827912	299	0.4999999972683	2.02681658741275	0.00546165875546584	1.01340828816972	0.00841810456791199	1.01340829924303	0.00841810456791199	2
21	10862908	48084222	1381	37221314	152	0.497054426244344	2.01352622935175	0.00861947562699664	1.00083212465837	0.0181714439305557	1.01269410469338	0.0181714439305557	2
22	16282534	51237387	2622	34954853	286	0.499999998826549	2.0222983050394	0.00628265753095116	1.01114915014663	0.00658403794670606	1.01114915489277	0.00658403794670606	2
